# file...... 1Meter_645_B_power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_645_B_24:measured_power,house_meter_645_B_25:measured_power,house_meter_645_B_26:measured_power,house_meter_645_B_27:measured_power,house_meter_645_B_28:measured_power,house_meter_645_B_29:measured_power,house_meter_645_B_30:measured_power,house_meter_645_B_31:measured_power,house_meter_645_B_32:measured_power,house_meter_645_B_33:measured_power,house_meter_645_B_34:measured_power,house_meter_645_B_35:measured_power,house_meter_645_B_36:measured_power,house_meter_645_B_37:measured_power,house_meter_645_B_38:measured_power,house_meter_645_B_39:measured_power,house_meter_645_B_40:measured_power
2021-01-09 09:00:00 UTC,+16094+0.0770852d,+15933.6+0.077143d,+15973.8+0.0773393d,+17907.7+0.0867736d,+16175.2+0.0783209d,+8254.32+0.0398342d,+17262.9+0.0836262d,+18109.2+0.0877577d,+16215.5+0.0785173d,+1160.28+0.00545863d,+1000.2+0.00470525d,+1040.21+0.00453163d,+960.189+0.00451693d,+1320.36+0.00621216d,+1320.36+0.00621216d,+1640.55+0.00771966d,+1240.32+0.00583538d
2021-01-09 09:15:00 UTC,+16254.9+0.0775534d,+15732+0.0758553d,+16013.9+0.0772237d,+17705.9+0.0854443d,+16255.5+0.078397d,+9298.11+0.0447116d,+15852.8+0.0764417d,+16094.4+0.0776148d,+15973.6+0.0770282d,+1240.31+0.0058162d,+1120.26+0.00525295d,+1160.27+0.00544069d,+1200.29+0.00562844d,+1320.36+0.00619174d,+1160.27+0.00544069d,+1400.4+0.00656732d,+1280.33+0.00600396d
2021-01-09 09:30:00 UTC,+16778.6+0.0801973d,+17988.2+0.0869813d,+15812.6+0.0763911d,+17907.6+0.0865885d,+17021+0.0822709d,+8254.29+0.0397497d,+16215.4+0.07835d,+16094.5+0.0777622d,+16215.4+0.07835d,+1160.28+0.00544768d,+1120.26+0.0052597d,+1400.4+0.00657576d,+1040.22+0.00488377d,+1200.29+0.00563567d,+1120.26+0.0052597d,+1400.4+0.00657576d,+1200.29+0.00563567d
2021-01-09 09:45:00 UTC,+17544.1+0.0838534d,+15772.3+0.0761389d,+15852.9+0.0765303d,+17988.1+0.0869168d,+18391.2+0.0888797d,+7973.32+0.0383639d,+16255.6+0.0784879d,+16134.8+0.0779005d,+16175+0.0780963d,+880.158+0.00412932d,+1120.26+0.00525627d,+1240.31+0.00581987d,+1040.22+0.00488058d,+880.158+0.00412932d,+1160.28+0.00544413d,+1520.47+0.00713526d,+1120.26+0.00525627d
2021-01-09 10:00:00 UTC,+16214.6+0.0772681d,+15812.5+0.0762189d,+15933.3+0.0768051d,+17947.7+0.0865889d,+15893+0.0766097d,+8254.26+0.0396605d,+16738.9+0.0807156d,+16134.7+0.0777823d,+16255.5+0.0783688d,+2241.03+0.0105098d,+1040.22+0.00487597d,+1120.26+0.00525131d,+1040.22+0.00487597d,+1000.2+0.00468832d,+1200.29+0.00562668d,+1320.36+0.0061898d,+1160.27+0.00543899d
2021-01-09 10:15:00 UTC,+16053.4+0.0763664d,+15893.1+0.076649d,+16013.9+0.0772356d,+17907.4+0.0864374d,+17746.2+0.0856534d,+7572+0.0363905d,+16819.5+0.0811485d,+16497.2+0.0795829d,+17061.2+0.0823232d,+1560.5+0.0073147d,+1000.2+0.0046873d,+920.173+0.0043121d,+1120.26+0.00525016d,+880.158+0.00412452d,+1080.24+0.00506253d,+1200.29+0.00562545d,+1200.29+0.00562545d
2021-01-09 10:30:00 UTC,+16013.1+0.0761524d,+8695.8+0.0417129d,+16054+0.077248d,+17302.8+0.0833006d,+15611.1+0.0751027d,+9458.7+0.045387d,+16134.6+0.0776382d,+20851.3+0.100535d,+11065.6+0.0531334d,+960.188+0.0044975d,+680.094+0.00318518d,+800.131+0.00374755d,+1040.22+0.00487252d,+680.094+0.00318518d,+1080.24+0.00506005d,+1400.4+0.00656061d,+1160.27+0.00543514d
2021-01-09 10:45:00 UTC,+16254.5+0.0769653d,+3242.17+0.0153907d,+16093.9+0.0768073d,+5045.27+0.0239679d,+15812+0.0754532d,+9739.67+0.0463593d,+16174.4+0.0771943d,+19237+0.0919289d,+3041.91+0.0144388d,+1320.35+0.00616898d,+960.188+0.00448554d,+800.13+0.00373759d,+1080.24+0.00504661d,+680.094+0.00317672d,+1040.22+0.00485958d,+1920.75+0.00897635d,+1040.22+0.00485958d
2021-01-09 11:00:00 UTC,+16294.6+0.0768586d,+4764.69+0.0225787d,+16134+0.0768167d,+9940.44+0.0472064d,+15972.9+0.0760447d,+6007.45+0.0284825d,+16013.2+0.0762377d,+18672.4+0.0889967d,+2281.07+0.0107984d,+1440.42+0.00671216d,+760.117+0.00354106d,+880.157+0.00410048d,+1000.2+0.00465997d,+800.13+0.00372752d,+1040.22+0.00484649d,+1320.35+0.00615237d,+1080.24+0.00503302d
2021-01-09 11:15:00 UTC,+16294.5+0.0768365d,+360.027+0.00169777d,+16214.4+0.0769643d,+2681.48+0.0126571d,+15852+0.0752327d,+8374.45+0.0396219d,+17221.4+0.0817784d,+16214.4+0.0769643d,+840.145+0.00396264d,+2080.88+0.00969184d,+680.094+0.00316578d,+800.13+0.00372472d,+800.13+0.00372472d,+880.157+0.0040974d,+960.187+0.0044701d,+1040.22+0.00484285d,+1000.2+0.00465647d
2021-01-09 11:30:00 UTC,+16495.7+0.0775739d,+3242.16+0.0153128d,+16013+0.0760306d,+3362.33+0.0158811d,+15972.8+0.0758382d,+6929.9+0.0327799d,+22508.1+0.0694687d,+16133.8+0.0766081d,+640.084+0.00301989d,+1640.55+0.00763118d,+600.073+0.00279013d,+760.117+0.00353451d,+800.13+0.00372063d,+960.187+0.00446519d,+720.105+0.0033484d,+1400.4+0.00651347d,+680.094+0.0031623d
2021-01-09 11:45:00 UTC,+16536+0.0777463d,+4604.37+0.0217657d,+15892.3+0.0754775d,+2721.52+0.0128552d,+15892.3+0.0754775d,+7010.13+0.0331711d,+17603.1+0.0562019d,+16013.1+0.0760551d,+720.107+0.00339863d,+680.094+0.00316643d,+640.083+0.0029801d,+720.105+0.00335277d,+680.094+0.00316643d,+800.13+0.00372548d,+1400.4+0.00652198d,+2601.37+0.0121211d,+880.157+0.00409823d
2021-01-09 12:00:00 UTC,+15569.3+0.0727418d,+5405.96+0.0253253d,+15932+0.0749597d,+1120.26+0.00523888d,+17341.7+0.0816394d,+7250.74+0.0339931d,+6205.74+0.021218d,+6528.7+0.030599d,+600.073+0.00280565d,+560.063+0.00259301d,+640.083+0.00296359d,+680.093+0.00314889d,+1360.37+0.00630037d,+680.093+0.00314889d,+1840.68+0.00852651d,+1080.24+0.00500239d,+920.171+0.00426088d
2021-01-09 12:15:00 UTC,+6648.94+0.030871d,+1120.25+0.00522403d,+15972.1+0.0749353d,+2681.46+0.0125123d,+15891.6+0.0745551d,+8976.42+0.0419935d,+5085.26+0.0237521d,+440.039+0.00205145d,+1080.24+0.00503733d,+640.083+0.00295936d,+560.063+0.00258931d,+640.083+0.00295936d,+800.129+0.00369955d,+680.093+0.00314439d,+880.156+0.0040697d,+840.142+0.00388462d,+960.186+0.00443989d
2021-01-09 12:30:00 UTC,+600.072+0.00277112d,+1520.47+0.00708501d,+18147.3+0.0851384d,+2040.85+0.00951185d,+15811+0.0741066d,+7090.23+0.0331137d,+7288.25+0.0259802d,+1640.55+0.00764492d,+1440.42+0.00671179d,+600.072+0.00276971d,+560.063+0.002585d,+680.093+0.00313916d,+760.116+0.00350864d,+640.082+0.00295443d,+640.082+0.00295443d,+840.142+0.00387816d,+920.17+0.00424771d
2021-01-09 12:45:00 UTC,+560.063+0.00259189d,+3802.94+0.0177733d,+16294.3+0.0765431d,+2321.1+0.0108412d,+15569.6+0.0731168d,+10623+0.049786d,+4804.7+0.0224643d,+1120.26+0.00522987d,+640.083+0.00298762d,+640.083+0.00296032d,+600.073+0.00277523d,+600.073+0.00277523d,+760.116+0.00351563d,+640.083+0.00296032d,+760.116+0.00351563d,+880.156+0.00407103d,+840.142+0.00388589d
2021-01-09 13:00:00 UTC,+720.104+0.0033282d,+6167.74+0.0288205d,+16092.9+0.0755048d,+3202.08+0.0149446d,+7772.3+0.036342d,+11346.3+0.0531309d,+1280.33+0.00597082d,+5446.04+0.0254406d,+2200.98+0.0102681d,+480.046+0.00221806d,+520.054+0.00240295d,+640.082+0.00295769d,+720.104+0.00332757d,+680.093+0.00314263d,+800.129+0.00369748d,+600.072+0.00277277d,+800.129+0.00369748d
2021-01-09 13:15:00 UTC,+640.082+0.00295741d,+2040.84+0.00950138d,+16052.6+0.0751628d,+6608.87+0.0308255d,+6408.34+0.0298878d,+6648.98+0.0310131d,+5245.59+0.0244532d,+3362.29+0.0156619d,+1800.66+0.00838234d,+320.021+0.0014771d,+480.046+0.00221587d,+760.116+0.00350905d,+720.104+0.00332429d,+520.054+0.00240058d,+760.116+0.00350905d,+720.104+0.00332429d,+960.185+0.00443302d
2021-01-09 13:30:00 UTC,+600.072+0.00277372d,+7852.53+0.0366249d,+18066.6+0.0846169d,+6087.52+0.0283724d,+320.021+0.00148805d,+4604.3+0.0214465d,+3202.08+0.0149066d,+2120.91+0.00986912d,+1560.49+0.00725971d,+520.054+0.00240165d,+520.054+0.00240165d,+680.093+0.00314093d,+840.142+0.00388034d,+640.082+0.00295609d,+720.104+0.00332577d,+680.093+0.00314093d,+1640.54+0.00757957d
2021-01-09 13:45:00 UTC,+2321.09+0.0107343d,+1480.44+0.0068684d,+16656.4+0.0777544d,+7050.07+0.0327821d,+280.016+0.00129848d,+4564.22+0.0212018d,+4722.26+0.0109971d,+960.186+0.00445377d,+720.105+0.00333984d,+600.072+0.0027675d,+520.054+0.00239838d,+720.104+0.00332124d,+720.104+0.00332124d,+680.093+0.00313665d,+760.116+0.00350584d,+760.116+0.00350584d,+1320.35+0.00609115d
2021-01-09 14:00:00 UTC,+640.083+0.00296597d,+6448.46+0.0301196d,+20768.3+0.0975759d,+6969.89+0.032562d,+280.016+0.00130463d,+6328.15+0.0295562d,+600.056+0.00214993d,+480.047+0.00223677d,+4444.01+0.0207403d,+320.021+0.00147975d,+520.054+0.00240488d,+720.104+0.00333024d,+600.073+0.002775d,+720.104+0.00333024d,+720.104+0.00333024d,+720.104+0.00333024d,+960.186+0.00444097d
2021-01-09 14:15:00 UTC,+640.083+0.00296398d,+2561.33+0.0119291d,+20969.9+0.0984028d,+5085.25+0.0237084d,+960.187+0.00446907d,+6047.43+0.0282052d,+480.047+0.00223388d,+720.105+0.00335131d,+4283.73+0.019965d,+800.129+0.00369943d,+560.063+0.00258923d,+640.083+0.00295926d,+600.073+0.00277424d,+560.063+0.00258923d,+680.093+0.00314429d,+680.093+0.00314429d,+1000.2+0.00462485d
2021-01-09 14:30:00 UTC,+600.073+0.00277758d,+7812.42+0.0364869d,+21212.1+0.0996138d,+6328.14+0.0295369d,+1160.27+0.00540426d,+3682.75+0.0171709d,+2000.81+0.00932247d,+1880.72+0.00876248d,+1080.24+0.00503131d,+3362.28+0.0155675d,+600.073+0.00277526d,+560.063+0.00259018d,+680.093+0.00314545d,+560.063+0.00259018d,+760.116+0.00351568d,+760.116+0.00351568d,+880.156+0.00407108d
2021-01-09 14:45:00 UTC,+640.083+0.00295942d,+8735.52+0.0407922d,+12069.7+0.0564385d,+8213.72+0.0383474d,+5205.5+0.0242732d,+2921.73+0.0136113d,+5446.02+0.0253972d,+4724.53+0.0220261d,+4484.08+0.0209031d,+1280.33+0.00591131d,+600.072+0.00276979d,+560.063+0.00258507d,+680.093+0.00313924d,+880.156+0.00406304d,+800.129+0.0036935d,+760.116+0.00350874d,+1240.31+0.00572644d
2021-01-09 15:00:00 UTC,+560.063+0.00257868d,+5766.72+0.0267425d,+6689.04+0.0310313d,+2080.87+0.00963545d,+3562.56+0.0165063d,+7491.34+0.0347645d,+5566.26+0.0258108d,+3242.12+0.0150196d,+3722.8+0.0172498d,+800.128+0.0036808d,+600.072+0.00276027d,+560.063+0.00257619d,+640.082+0.00294435d,+560.063+0.00257619d,+640.082+0.00294435d,+760.116+0.00349667d,+600.072+0.00276027d
2021-01-09 15:15:00 UTC,+560.063+0.00258036d,+9257.36+0.0430601d,+5606.36+0.026039d,+4241.84+0.00997157d,+10060.5+0.0468112d,+6328.1+0.0293998d,+2921.73+0.0135554d,+4363.85+0.0202579d,+840.143+0.00389457d,+640.082+0.00294587d,+600.072+0.00276168d,+680.093+0.00313006d,+680.093+0.00313006d,+440.039+0.00202504d,+600.072+0.00276168d,+600.072+0.00276168d,+560.063+0.00257751d
2021-01-09 15:30:00 UTC,+680.093+0.00312545d,+8775.58+0.0407472d,+1800.65+0.00833732d,+6484.65+0.0164754d,+8531.06+0.0297653d,+2521.28+0.0116773d,+5205.47+0.0241354d,+5686.53+0.0263709d,+5927.1+0.0274892d,+360.026+0.00165381d,+600.072+0.00275674d,+760.116+0.00349221d,+680.093+0.00312446d,+600.072+0.00275674d,+560.063+0.0025729d,+680.093+0.00312446d,+560.063+0.0025729d
2021-01-09 15:45:00 UTC,+5566.26+0.0258287d,+7892.63+0.0367334d,+2361.13+0.0109644d,+6564.51+0.0157794d,+7766.24+0.0184487d,+5125.32+0.0238272d,+7691.99+0.0357967d,+1000.2+0.0046421d,+1040.22+0.0048279d,+720.104+0.00332103d,+440.039+0.00202918d,+440.039+0.00202918d,+800.129+0.00369022d,+640.082+0.00295189d,+720.104+0.00332103d,+600.072+0.00276733d,+1240.31+0.00572135d
2021-01-09 16:00:00 UTC,+4083.39+0.0190567d,+10382.2+0.049012d,+6207.91+0.0292559d,+9209.48+0.02363d,+14747+0.0419843d,+11346.5+0.0535856d,+12110.2+0.0572104d,+10342+0.0488215d,+10422.3+0.0492024d,+560.063+0.00259461d,+720.105+0.00333625d,+720.105+0.00333625d,+760.117+0.00352168d,+560.063+0.00259461d,+720.105+0.00333625d,+920.171+0.0042635d,+840.142+0.00389257d
2021-01-09 16:15:00 UTC,+5846.92+0.0271783d,+10502.4+0.0489591d,+2120.91+0.00985345d,+2200.88+0.00917104d,+12899.5+0.0347148d,+2200.98+0.0102258d,+9096.79+0.0423823d,+1600.52+0.00743422d,+2681.46+0.0124605d,+480.046+0.00221306d,+720.104+0.00332008d,+400.032+0.00184413d,+600.072+0.00276653d,+600.072+0.00276653d,+760.116+0.00350461d,+720.104+0.00332008d,+640.082+0.00295104d
2021-01-09 16:30:00 UTC,+5766.74+0.0268311d,+8374.28+0.0391387d,+1960.78+0.00914016d,+6769.32+0.0316169d,+10496.8+0.0366723d,+5325.77+0.02486d,+9538.53+0.0446012d,+6568.78+0.0306778d,+5766.76+0.0269234d,+440.039+0.00203131d,+360.026+0.0016619d,+320.021+0.00147721d,+640.082+0.002955d,+1040.22+0.00480303d,+800.129+0.0036941d,+1120.25+0.00517274d,+600.072+0.00277024d
2021-01-09 16:45:00 UTC,+5285.65+0.0245429d,+3282.17+0.0151964d,+1760.62+0.00814668d,+3041.87+0.0140825d,+4604.28+0.0213292d,+1240.31+0.0057379d,+8815.71+0.0409082d,+1840.68+0.0085174d,+4644.35+0.0215152d,+400.032+0.00184208d,+840.142+0.00386939d,+360.026+0.00165783d,+640.082+0.00294775d,+1720.59+0.00792723d,+840.142+0.00386939d,+600.072+0.00276345d,+360.026+0.00165783d
2021-01-09 17:00:00 UTC,+9899.95+0.0462527d,+5245.59+0.0244456d,+4484.08+0.0208903d,+3121.98+0.0145365d,+5846.94+0.0272547d,+2801.59+0.0130431d,+8574.95+0.0400153d,+6929.76+0.0323163d,+1920.75+0.00893902d,+600.073+0.00277468d,+1440.42+0.00666261d,+400.032+0.00184956d,+1400.4+0.00647738d,+1160.27+0.00536619d,+800.129+0.00370002d,+520.054+0.0024046d,+360.026+0.00166457d
2021-01-09 17:15:00 UTC,+8093.35+0.0378782d,+9659.07+0.0453174d,+2321.1+0.0108573d,+3121.99+0.0146083d,+10382+0.0487238d,+7330.97+0.0343619d,+9578.75+0.0449391d,+2281.06+0.0106698d,+10060.7+0.0472095d,+800.129+0.0037064d,+600.073+0.00277946d,+360.026+0.00166744d,+560.063+0.0025941d,+1080.24+0.00500449d,+920.171+0.00426267d,+480.046+0.00222341d,+720.105+0.0033356d
2021-01-09 17:30:00 UTC,+9337.74+0.0436102d,+6769.3+0.0315328d,+2521.29+0.0117244d,+6528.65+0.0304088d,+3923.12+0.0182536d,+1560.49+0.00725375d,+9739.27+0.0454224d,+4884.84+0.0227372d,+1400.4+0.00650914d,+800.129+0.00369671d,+840.142+0.00388164d,+400.032+0.00184791d,+680.093+0.00314197d,+960.186+0.00443648d,+880.156+0.00406658d,+520.054+0.00240245d,+800.129+0.00369671d
2021-01-09 17:45:00 UTC,+4684.44+0.0217469d,+11065+0.0517946d,+5125.34+0.0239334d,+7130.35+0.0333232d,+5446.03+0.0254342d,+16616.4+0.077958d,+6689.11+0.0312555d,+6929.78+0.0323832d,+1680.57+0.00783664d,+1080.23+0.00498569d,+800.129+0.00369248d,+560.063+0.00258436d,+1080.23+0.00498569d,+960.185+0.00443141d,+520.054+0.00239971d,+600.072+0.00276903d,+920.17+0.00424666d
2021-01-09 18:00:00 UTC,+6849.52+0.0319156d,+6568.77+0.0306341d,+2561.33+0.0119256d,+6448.45+0.0300715d,+4884.84+0.0227654d,+18550.3+0.0869359d,+5806.85+0.0270725d,+2401.17+0.0111792d,+1880.72+0.00875423d,+1120.25+0.00517301d,+720.104+0.00332471d,+480.046+0.00221615d,+800.129+0.0036943d,+960.185+0.00443358d,+1600.52+0.00739216d,+960.185+0.00443358d,+960.185+0.00443358d
2021-01-09 18:15:00 UTC,+1400.4+0.00649022d,+8574.93+0.039958d,+3081.92+0.0143293d,+2481.25+0.0115337d,+5566.28+0.0259064d,+19598.3+0.0917378d,+8374.23+0.0390196d,+3402.34+0.0158212d,+1960.78+0.00911245d,+1080.23+0.00497671d,+560.063+0.00257971d,+760.116+0.00350146d,+1080.23+0.00497671d,+720.104+0.00331709d,+1600.51+0.00737522d,+1040.22+0.00479228d,+1000.2+0.00460785d
2021-01-09 18:30:00 UTC,+6528.67+0.0304898d,+6568.8+0.0307496d,+3362.3+0.0157189d,+2401.17+0.0112212d,+7692.07+0.0360244d,+17220.7+0.0809661d,+8173.63+0.0382872d,+8856.01+0.0414952d,+1880.72+0.00878714d,+1040.22+0.00481433d,+720.105+0.00333236d,+720.105+0.00333236d,+640.083+0.00296195d,+720.105+0.00333236d,+1280.33+0.0059262d,+920.171+0.00425853d,+960.186+0.00444379d
2021-01-09 18:45:00 UTC,+1680.57+0.00780436d,+4123.45+0.019186d,+2361.13+0.0109782d,+2601.37+0.0120964d,+4965+0.0231095d,+13839+0.0646466d,+10542.6+0.0491818d,+1920.75+0.00892906d,+4804.68+0.0223619d,+920.17+0.00424621d,+480.046+0.00221483d,+600.072+0.00276873d,+760.116+0.0035074d,+1000.2+0.00461567d,+1520.46+0.00701801d,+760.116+0.0035074d,+1320.35+0.00609386d
2021-01-09 19:00:00 UTC,+6769.31+0.0315798d,+3362.3+0.0156812d,+4764.61+0.022234d,+4123.46+0.019237d,+4924.93+0.0229836d,+11426.6+0.0534673d,+5085.26+0.0237334d,+1800.66+0.00839263d,+13396.6+0.0627359d,+840.142+0.00388515d,+640.083+0.00295976d,+560.063+0.00258966d,+720.104+0.00332989d,+760.116+0.00351496d,+2761.54+0.0127803d,+880.156+0.00407025d,+1360.37+0.00629222d
2021-01-09 19:15:00 UTC,+1920.75+0.00896882d,+4564.26+0.0214135d,+2241.03+0.0105039d,+7973.01+0.0374582d,+7446.57+0.0202604d,+10301.7+0.0484452d,+11788.5+0.0554707d,+6608.93+0.0310322d,+10743.7+0.0505325d,+760.117+0.0035255d,+960.186+0.00445381d,+840.143+0.0038968d,+640.083+0.00296863d,+680.093+0.00315424d,+1560.49+0.00724007d,+960.186+0.00445381d,+2080.88+0.00965648d
2021-01-09 19:30:00 UTC,+9337.7+0.0435051d,+4524.15+0.0210826d,+3802.93+0.0177166d,+4844.77+0.0225796d,+8769.05+0.0237022d,+9418.04+0.0439758d,+5726.66+0.0266994d,+2080.88+0.00968732d,+9217.28+0.0430349d,+1120.25+0.00517358d,+640.082+0.00295547d,+640.082+0.00295547d,+680.093+0.00314027d,+1000.2+0.00461893d,+1360.37+0.00628311d,+760.116+0.00350988d,+840.142+0.00387953d
2021-01-09 19:45:00 UTC,+7531.49+0.0350286d,+5806.84+0.0270235d,+2241.02+0.010414d,+4724.52+0.0219771d,+7286.43+0.0202465d,+9056.65+0.0422031d,+2361.13+0.0109727d,+6488.54+0.0302043d,+4844.76+0.0225374d,+840.142+0.00387734d,+840.142+0.00387734d,+880.156+0.00406207d,+1400.39+0.00646441d,+1200.29+0.00554026d,+880.156+0.00406207d,+1640.54+0.0075737d,+760.116+0.0035079d
2021-01-09 20:00:00 UTC,+5606.36+0.0260376d,+4003.24+0.0185721d,+6488.52+0.0301323d,+5085.23+0.0236021d,+3642.46+0.0154767d,+7050.06+0.0327475d,+2040.84+0.00946051d,+2401.16+0.0111324d,+2281.05+0.0105751d,+960.185+0.00442843d,+1080.23+0.00498235d,+800.129+0.00369d,+960.185+0.00442843d,+800.129+0.00369d,+1120.25+0.005167d,+880.156+0.0040592d,+1000.2+0.00461306d
2021-01-09 20:15:00 UTC,+5526.18+0.0256549d,+5085.22+0.0235765d,+3522.5+0.016321d,+6488.51+0.0300997d,+3402.34+0.0157635d,+3762.86+0.0174364d,+6167.69+0.0286077d,+3041.87+0.0140913d,+4043.3+0.018738d,+880.155+0.00405284d,+720.104+0.00331564d,+720.104+0.00331564d,+760.116+0.00349993d,+1160.27+0.00534329d,+840.142+0.00386853d,+1440.42+0.00663416d,+920.17+0.00423717d
2021-01-09 20:30:00 UTC,+7972.9+0.0371475d,+2481.25+0.0115381d,+4844.76+0.0225503d,+4403.93+0.0204948d,+3482.46+0.0162004d,+10462.2+0.0488088d,+6247.92+0.029098d,+6929.74+0.0322824d,+5686.56+0.0264776d,+1000.2+0.00461588d,+560.063+0.0025842d,+600.072+0.00276886d,+440.039+0.0020303d,+800.129+0.00369226d,+1040.22+0.00480063d,+1640.54+0.00757297d,+480.046+0.00221493d
2021-01-09 20:45:00 UTC,+10341.7+0.048207d,+2721.51+0.0127071d,+10462.3+0.0490048d,+8414.43+0.0393796d,+9177.18+0.0429626d,+11868.8+0.0556244d,+6488.58+0.0303427d,+1680.57+0.00784352d,+7651.93+0.0357999d,+640.082+0.00295699d,+520.054+0.00240238d,+480.046+0.00221753d,+280.016+0.0012934d,+640.082+0.00295699d,+680.093+0.00314188d,+1520.47+0.00702658d,+800.129+0.00369659d
2021-01-09 21:00:00 UTC,+6448.44+0.0300313d,+7090.29+0.0333311d,+12351.3+0.0581885d,+8294.09+0.0390093d,+18873.3+0.0891542d,+7250.77+0.0340877d,+5285.72+0.0248295d,+4724.57+0.0221884d,+7892.76+0.0371156d,+600.073+0.00277899d,+480.046+0.00222303d,+360.026+0.00166715d,+240.012+0.00111136d,+1120.25+0.00518909d,+920.171+0.00426195d,+800.129+0.00370578d,+1280.33+0.00593097d
2021-01-09 21:15:00 UTC,+2601.36+0.0120301d,+6207.84+0.029007d,+9859.82+0.0461402d,+6368.25+0.0297585d,+18631+0.0875003d,+10100.8+0.0472725d,+2080.88+0.00970688d,+2521.29+0.0117634d,+7651.92+0.0357758d,+320.021+0.00147578d,+520.054+0.00239844d,+320.021+0.00147578d,+240.012+0.00110679d,+1000.2+0.00461372d,+960.185+0.00442906d,+1200.29+0.00553713d,+760.116+0.00350592d
2021-01-09 21:30:00 UTC,+6889.57+0.0319028d,+6047.42+0.0281677d,+6167.72+0.0287294d,+2401.17+0.0111676d,+18711.4+0.0876058d,+6488.54+0.0302277d,+1640.55+0.00762767d,+7050.09+0.0328513d,+4163.51+0.019378d,+280.016+0.00128954d,+640.082+0.00294816d,+320.021+0.0014738d,+280.016+0.00128954d,+200.008+0.000921057d,+1000.2+0.00460751d,+880.155+0.00405431d,+240.012+0.0011053d
2021-01-09 21:45:00 UTC,+6889.58+0.0319161d,+2080.88+0.0096977d,+8213.73+0.0383749d,+4243.66+0.0197945d,+19638.9+0.0921841d,+5806.86+0.0271032d,+6488.56+0.0302935d,+8013.07+0.0374343d,+5125.34+0.0239157d,+280.016+0.00129041d,+280.016+0.00129041d,+160.005+0.000737323d,+200.008+0.000921676d,+160.005+0.000737323d,+520.054+0.00239682d,+1080.23+0.00497969d,+160.005+0.000737323d
2021-01-09 22:00:00 UTC,+280.016+0.00129057d,+3923.11+0.0181777d,+7972.85+0.0370028d,+3081.92+0.0142752d,+6809.37+0.0315881d,+4083.37+0.0189215d,+3442.39+0.0159472d,+560.063+0.00259154d,+3242.12+0.0150183d,+280.016+0.00128822d,+160.005+0.000736076d,+200.008+0.000920116d,+280.016+0.00128822d,+200.008+0.000920116d,+160.005+0.000736076d,+640.082+0.00294515d,+160.005+0.000736076d
2021-01-09 22:15:00 UTC,+1720.59+0.00793352d,+4524.12+0.0209251d,+3081.91+0.0142462d,+4443.98+0.0205537d,+3482.44+0.0161003d,+3001.81+0.0138755d,+1720.6+0.00794914d,+680.093+0.00314071d,+3162.01+0.014617d,+1400.2+0.00324545d,+240.012+0.00110399d,+200.008+0.000919971d,+440.039+0.00202423d,+200.008+0.000919971d,+160.005+0.000735959d,+400.032+0.00184016d,+200.008+0.000919971d
2021-01-09 22:30:00 UTC,+280.016+0.00128679d,+2361.12+0.0108729d,+2160.94+0.0099503d,+1720.59+0.00792129d,+5405.87+0.0249245d,+2200.97+0.0101348d,+1280.33+0.00589335d,+320.021+0.00147249d,+1880.71+0.00865898d,+400.022+0.00124825d,+200.008+0.000917731d,+200.008+0.000917731d,+360.026+0.00165208d,+280.016+0.00128489d,+200.008+0.000917731d,+360.026+0.00165208d,+280.016+0.00128489d
2021-01-09 22:45:00 UTC,+240.012+0.00110229d,+1600.51+0.00737019d,+2120.9+0.00976856d,+2080.87+0.00958402d,+4524.11+0.0208575d,+1320.35+0.00607938d,+2801.58+0.0129072d,+400.032+0.00184122d,+2241.01+0.0103222d,+240.012+0.00110163d,+200.008+0.000918005d,+280.016+0.00128527d,+398.432+0.00182888d,+240.012+0.00110163d,+240.012+0.00110163d,+320.02+0.00146891d,+200.008+0.000918005d
2021-01-09 23:00:00 UTC,+280.016+0.00128858d,+1600.51+0.00737693d,+1920.74+0.00885403d,+3522.49+0.0162481d,+3081.91+0.0142133d,+1120.25+0.00516236d,+1240.31+0.00571588d,+240.012+0.00110563d,+600.072+0.00276468d,+1880.51+0.00620942d,+200.008+0.000919748d,+280.016+0.00128771d,+360.026+0.00165571d,+240.012+0.00110372d,+280.016+0.00128771d,+280.016+0.00128771d,+280.016+0.00128771d
2021-01-09 23:15:00 UTC,+280.016+0.00128696d,+1560.49+0.00718549d,+2881.67+0.0132761d,+1760.62+0.00810769d,+3322.22+0.0153084d,+1800.65+0.00829215d,+1240.31+0.00571045d,+280.016+0.00128871d,+640.082+0.00294626d,+560.032+0.00131249d,+240.012+0.00110234d,+200.008+0.000918592d,+320.02+0.00146985d,+160.005+0.000734856d,+240.012+0.00110234d,+320.02+0.00146985d,+200.008+0.000918592d
2021-01-09 23:30:00 UTC,+280.016+0.0012883d,+2481.24+0.0114345d,+1520.46+0.00700419d,+1920.74+0.00884953d,+2281.04+0.0105111d,+680.093+0.00313187d,+1240.31+0.00571298d,+280.016+0.00128928d,+440.039+0.00202621d,+2641.2+0.0104564d,+280.016+0.00128779d,+200.008+0.000919805d,+360.026+0.00165581d,+200.008+0.000919805d,+200.008+0.000919805d,+360.026+0.00165581d,+200.008+0.000919805d
