# file...... Meter_632_A_Power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_632_A:measured_power.real,xfmr_meter_632_A_1:measured_power.real,xfmr_meter_632_A_2:measured_power.real,xfmr_meter_632_A_3:measured_power.real,xfmr_meter_632_A_4:measured_power.real,xfmr_meter_632_A_5:measured_power.real,house_meter_632_A_1:measured_power.real,house_meter_632_A_2:measured_power.real,house_meter_632_A_3:measured_power.real,house_meter_632_A_4:measured_power.real,house_meter_632_A_5:measured_power.real,house_meter_632_A_6:measured_power.real,house_meter_632_A_7:measured_power.real,house_meter_632_A_8:measured_power.real,house_meter_632_A_9:measured_power.real,house_meter_632_A_10:measured_power.real,house_meter_632_A_11:measured_power.real,house_meter_632_A_12:measured_power.real,house_meter_632_A_13:measured_power.real,house_meter_632_A_14:measured_power.real,house_meter_632_A_15:measured_power.real,house_meter_632_A_16:measured_power.real,house_meter_632_A_17:measured_power.real,house_meter_632_A_18:measured_power.real,house_meter_632_A_19:measured_power.real
2021-01-07 16:15:00 UTC,1.0719e+05,1.1339e+04,1.4189e+04,1.6117e+04,3.7935e+04,2.7612e+04,1.0402e+03,1.2403e+03,1.0002e+03,1.4404e+03,1.3604e+03,1.3604e+03,1.6806e+03,2.2010e+03,1.5605e+03,1.4004e+03,2.5613e+03,1.6806e+03,2.5213e+03,1.4404e+03,1.1603e+03,1.8407e+03,2.0408e+03,2.4813e+03,2.2410e+03
2021-01-07 16:30:00 UTC,1.4097e+05,1.3427e+04,1.4751e+04,1.6961e+04,4.5065e+04,5.0765e+04,1.0002e+03,1.6005e+03,8.4014e+02,1.5205e+03,1.7206e+03,1.8007e+03,2.1610e+03,2.7616e+03,1.7206e+03,1.4804e+03,2.2811e+03,1.9208e+03,2.3611e+03,1.6405e+03,1.2003e+03,2.1209e+03,2.2010e+03,2.6014e+03,2.7616e+03
2021-01-07 16:45:00 UTC,1.3071e+05,1.6279e+04,1.4711e+04,1.7163e+04,5.2162e+04,3.0394e+04,9.2017e+02,1.4804e+03,2.9618e+03,1.4404e+03,2.2410e+03,2.4412e+03,2.2811e+03,2.4813e+03,1.8007e+03,1.2403e+03,1.9208e+03,1.6806e+03,2.4813e+03,1.8807e+03,1.3604e+03,2.3211e+03,2.0409e+03,2.6414e+03,2.7616e+03
2021-01-07 17:00:00 UTC,1.2103e+05,1.5113e+04,1.4711e+04,1.8248e+04,4.1375e+04,3.1580e+04,1.1603e+03,1.5205e+03,2.8416e+03,1.4804e+03,1.7206e+03,1.8007e+03,2.2010e+03,2.3611e+03,1.9608e+03,1.3204e+03,1.8007e+03,2.1610e+03,2.7215e+03,1.4804e+03,1.3604e+03,1.8807e+03,2.2010e+03,2.6014e+03,3.0819e+03
2021-01-07 17:15:00 UTC,1.2909e+05,1.6157e+04,1.8129e+04,1.8570e+04,4.2754e+04,3.3480e+04,1.2403e+03,1.6806e+03,2.6414e+03,2.4012e+03,1.8407e+03,2.0008e+03,2.2010e+03,2.1209e+03,2.0809e+03,1.4404e+03,1.7206e+03,4.6043e+03,2.6414e+03,2.2410e+03,1.4404e+03,1.9207e+03,2.4813e+03,2.9217e+03,2.9217e+03
2021-01-07 17:30:00 UTC,1.4249e+05,1.8652e+04,1.7847e+04,2.0341e+04,4.8308e+04,3.7340e+04,2.4813e+03,1.7606e+03,1.6405e+03,1.6806e+03,2.0809e+03,1.8407e+03,4.7646e+03,2.3611e+03,2.1610e+03,1.3604e+03,1.6405e+03,4.1235e+03,2.7215e+03,2.3211e+03,1.4404e+03,2.0408e+03,2.8416e+03,3.0018e+03,4.0433e+03
2021-01-07 17:45:00 UTC,1.3163e+05,1.6841e+04,1.8489e+04,2.0179e+04,4.2238e+04,3.3878e+04,2.0408e+03,2.0008e+03,1.8007e+03,1.2403e+03,1.8407e+03,2.0809e+03,3.0419e+03,2.7616e+03,2.0008e+03,1.4404e+03,1.4804e+03,3.4024e+03,3.0018e+03,3.3613e+03,1.9608e+03,1.8007e+03,2.8817e+03,3.0819e+03,3.0018e+03
2021-01-07 18:00:00 UTC,1.4303e+05,1.5595e+04,2.3765e+04,2.0501e+04,4.2547e+04,4.0618e+04,1.6806e+03,2.0809e+03,1.0002e+03,1.3604e+03,2.4012e+03,1.9207e+03,2.3611e+03,2.7615e+03,1.9208e+03,1.5605e+03,2.6815e+03,2.2410e+03,3.2021e+03,7.5269e+03,2.3611e+03,2.2010e+03,3.0419e+03,2.9217e+03,3.1220e+03
2021-01-07 18:15:00 UTC,1.4462e+05,1.8973e+04,2.3078e+04,2.1346e+04,4.6644e+04,3.4575e+04,1.8407e+03,1.8807e+03,8.0013e+02,3.1620e+03,3.4024e+03,2.1609e+03,2.7616e+03,2.9217e+03,2.2410e+03,1.2403e+03,3.6828e+03,2.2811e+03,3.1220e+03,6.2842e+03,2.0809e+03,2.0809e+03,3.0819e+03,3.3623e+03,2.9217e+03
2021-01-07 18:30:00 UTC,1.5493e+05,1.9779e+04,1.6720e+04,2.1266e+04,5.3371e+04,4.3791e+04,1.6806e+03,1.8007e+03,1.1203e+03,4.4039e+03,3.9632e+03,1.9208e+03,2.6815e+03,2.1609e+03,1.8807e+03,1.4404e+03,2.4012e+03,2.3211e+03,2.6414e+03,2.3609e+03,1.2803e+03,2.3611e+03,2.8416e+03,2.9217e+03,3.0018e+03
2021-01-07 18:45:00 UTC,1.3218e+05,1.7605e+04,1.5595e+04,2.2110e+04,4.3604e+04,3.3268e+04,1.6806e+03,2.2811e+03,1.0002e+03,2.8416e+03,2.6815e+03,2.0809e+03,2.7615e+03,2.2410e+03,1.7206e+03,1.4004e+03,2.2410e+03,2.4012e+03,2.4412e+03,2.1209e+03,8.4014e+02,2.4012e+03,2.6414e+03,3.2822e+03,2.6414e+03
2021-01-07 19:00:00 UTC,1.3226e+05,1.5635e+04,1.5314e+04,2.1748e+04,4.7908e+04,3.1649e+04,1.8807e+03,2.3611e+03,1.2403e+03,1.8807e+03,1.6005e+03,1.6005e+03,2.9217e+03,2.1209e+03,1.6005e+03,1.2403e+03,2.1609e+03,2.2811e+03,2.2410e+03,2.2010e+03,9.2017e+02,2.6414e+03,2.7215e+03,2.8016e+03,2.8416e+03
2021-01-07 19:15:00 UTC,1.2758e+05,1.4912e+04,1.4350e+04,2.1708e+04,4.5958e+04,3.0646e+04,1.6405e+03,1.7606e+03,1.2003e+03,1.8407e+03,1.6405e+03,2.0008e+03,2.7215e+03,2.0809e+03,1.7606e+03,1.4404e+03,1.8007e+03,2.1609e+03,2.1209e+03,2.0809e+03,7.6012e+02,2.2010e+03,2.3211e+03,2.9217e+03,3.1220e+03
2021-01-07 19:30:00 UTC,1.2670e+05,1.7163e+04,1.5073e+04,1.9374e+04,4.0812e+04,3.4278e+04,1.7606e+03,2.0809e+03,1.0802e+03,1.8007e+03,2.2811e+03,2.8416e+03,3.0018e+03,2.2811e+03,1.6405e+03,1.4804e+03,2.0809e+03,2.4012e+03,2.2010e+03,2.2410e+03,8.8016e+02,2.1209e+03,2.4012e+03,2.5613e+03,2.9217e+03
2021-01-07 19:45:00 UTC,1.2763e+05,1.6278e+04,1.6721e+04,1.9897e+04,4.3559e+04,3.1168e+04,1.8807e+03,2.6014e+03,9.2017e+02,1.8007e+03,1.8407e+03,2.5213e+03,2.2811e+03,2.4012e+03,1.7606e+03,1.4004e+03,1.7606e+03,2.0809e+03,3.4024e+03,3.4413e+03,9.2017e+02,1.9208e+03,2.6014e+03,3.2021e+03,2.4813e+03
2021-01-07 20:00:00 UTC,1.2982e+05,1.6559e+04,2.1473e+04,2.1868e+04,3.8819e+04,3.1099e+04,2.0008e+03,2.5613e+03,1.2403e+03,1.7606e+03,1.8407e+03,2.4012e+03,2.4412e+03,2.2811e+03,2.0809e+03,1.5205e+03,1.9608e+03,1.8407e+03,2.7615e+03,7.6869e+03,8.4014e+02,2.7215e+03,2.6014e+03,3.4825e+03,3.1220e+03
2021-01-07 20:15:00 UTC,1.3316e+05,1.6158e+04,2.2236e+04,2.3639e+04,4.2387e+04,2.8744e+04,1.9207e+03,1.8807e+03,9.2017e+02,1.7606e+03,2.2410e+03,2.6014e+03,2.5613e+03,2.2410e+03,2.3211e+03,1.3604e+03,2.6014e+03,1.7606e+03,2.8817e+03,7.1657e+03,8.8016e+02,3.2021e+03,2.8016e+03,3.0018e+03,5.0426e+03
2021-01-07 20:30:00 UTC,1.4167e+05,1.6037e+04,2.0218e+04,2.8601e+04,4.7211e+04,2.9602e+04,2.0809e+03,1.5605e+03,1.9608e+03,1.9608e+03,1.9207e+03,2.5613e+03,1.8807e+03,2.0809e+03,2.2010e+03,1.4404e+03,2.1609e+03,1.8407e+03,2.7615e+03,4.4821e+03,1.9608e+03,3.3222e+03,3.4424e+03,3.4424e+03,8.6481e+03
2021-01-07 20:45:00 UTC,1.2956e+05,1.5394e+04,2.0219e+04,2.8235e+04,4.0241e+04,2.5475e+04,2.1609e+03,1.4004e+03,1.4804e+03,1.8807e+03,2.2010e+03,2.4813e+03,1.8007e+03,1.9608e+03,2.2410e+03,2.1609e+03,2.1609e+03,1.8407e+03,2.8016e+03,2.4011e+03,2.4412e+03,4.1235e+03,2.9217e+03,3.4825e+03,7.2857e+03
2021-01-07 21:00:00 UTC,1.4092e+05,1.5354e+04,2.1467e+04,2.3397e+04,4.8146e+04,3.2553e+04,2.0408e+03,1.4004e+03,1.6405e+03,1.8007e+03,2.6815e+03,1.7606e+03,1.8807e+03,2.1209e+03,3.4825e+03,1.7606e+03,2.4012e+03,2.0008e+03,3.2822e+03,2.4813e+03,2.2811e+03,3.7228e+03,3.2021e+03,3.2021e+03,4.2020e+03
2021-01-07 21:15:00 UTC,1.3886e+05,1.6720e+04,2.2151e+04,2.6785e+04,4.4170e+04,2.9037e+04,2.0809e+03,1.6806e+03,1.6005e+03,1.5205e+03,2.9618e+03,2.8416e+03,1.7206e+03,2.2811e+03,3.4424e+03,1.6405e+03,3.3222e+03,1.8007e+03,2.8416e+03,3.0819e+03,2.1609e+03,3.8029e+03,2.9618e+03,3.2021e+03,7.4066e+03
2021-01-07 21:30:00 UTC,1.3909e+05,1.7364e+04,2.2112e+04,2.6099e+04,4.6818e+04,2.6701e+04,2.0408e+03,1.6405e+03,1.7606e+03,1.6405e+03,2.6815e+03,3.4024e+03,1.8807e+03,2.2811e+03,4.8047e+03,1.7606e+03,2.2410e+03,1.8807e+03,2.8817e+03,2.8416e+03,2.1610e+03,3.4825e+03,3.0419e+03,2.8016e+03,6.6448e+03
2021-01-07 21:45:00 UTC,1.3696e+05,1.8208e+04,2.0702e+04,2.1425e+04,4.8798e+04,2.7821e+04,2.6014e+03,1.7206e+03,2.2811e+03,1.7606e+03,2.1610e+03,3.3223e+03,2.0008e+03,2.3211e+03,3.7228e+03,2.1610e+03,2.0008e+03,1.8807e+03,2.7616e+03,3.1220e+03,2.2010e+03,2.8016e+03,2.7215e+03,3.0018e+03,3.2411e+03
2021-01-07 22:00:00 UTC,1.2960e+05,1.8690e+04,1.9615e+04,2.3881e+04,4.0403e+04,2.7012e+04,2.8016e+03,2.2010e+03,2.0008e+03,1.9207e+03,2.1609e+03,3.6026e+03,1.8407e+03,2.1209e+03,3.5225e+03,1.6005e+03,2.1209e+03,2.4412e+03,2.0408e+03,2.6414e+03,2.3211e+03,2.8817e+03,2.6414e+03,3.2021e+03,4.6023e+03
2021-01-07 22:15:00 UTC,1.3079e+05,1.8690e+04,1.8449e+04,2.4127e+04,3.9674e+04,2.9847e+04,3.0819e+03,2.3211e+03,1.9207e+03,2.2811e+03,2.2811e+03,3.0419e+03,1.8007e+03,1.9207e+03,3.5225e+03,1.6405e+03,1.8007e+03,2.0408e+03,2.1209e+03,1.9207e+03,2.7615e+03,2.6014e+03,1.8407e+03,3.2021e+03,6.7262e+03
2021-01-07 22:30:00 UTC,1.2599e+05,1.6680e+04,1.7565e+04,1.8369e+04,4.4256e+04,2.9116e+04,2.1209e+03,1.8007e+03,2.0809e+03,1.4404e+03,3.2021e+03,2.8416e+03,1.7206e+03,1.4404e+03,3.5626e+03,1.6005e+03,2.0008e+03,1.9207e+03,1.8407e+03,1.8407e+03,2.0008e+03,2.7615e+03,2.0008e+03,3.1620e+03,4.0819e+03
2021-01-07 22:45:00 UTC,1.1062e+05,1.7645e+04,1.7525e+04,1.3709e+04,4.1062e+04,2.0677e+04,2.5213e+03,1.9608e+03,1.9207e+03,1.4004e+03,2.9217e+03,3.4023e+03,2.0408e+03,1.4404e+03,3.6828e+03,1.6005e+03,1.9207e+03,1.9207e+03,1.7606e+03,1.8007e+03,2.4812e+03,2.3211e+03,1.7606e+03,2.8016e+03,1.4004e+03
2021-01-07 23:00:00 UTC,1.1205e+05,1.6279e+04,1.7124e+04,1.0738e+04,3.5998e+04,3.1909e+04,2.7215e+03,1.5205e+03,1.9208e+03,1.3204e+03,2.9217e+03,2.8416e+03,1.7606e+03,1.2403e+03,4.6444e+03,1.7606e+03,1.7206e+03,1.8807e+03,1.5605e+03,1.6005e+03,1.8407e+03,2.0809e+03,1.1203e+03,1.3604e+03,1.3604e+03
2021-01-07 23:15:00 UTC,1.0727e+05,1.4350e+04,1.5155e+04,9.4540e+03,4.1537e+04,2.6773e+04,2.0809e+03,1.2403e+03,1.6005e+03,9.6019e+02,2.6014e+03,2.8817e+03,1.7206e+03,1.2403e+03,3.9231e+03,1.9207e+03,1.5205e+03,1.6405e+03,1.1603e+03,2.0008e+03,1.1203e+03,1.8407e+03,6.8009e+02,1.5605e+03,1.0802e+03
2021-01-07 23:30:00 UTC,9.9038e+04,1.3668e+04,1.4392e+04,8.3711e+03,3.7368e+04,2.5238e+04,2.1209e+03,1.2403e+03,9.6019e+02,8.4014e+02,2.4812e+03,2.8416e+03,1.8407e+03,1.3204e+03,3.6827e+03,2.6414e+03,1.3604e+03,1.2803e+03,8.0013e+02,1.7606e+03,6.4008e+02,2.2010e+03,8.4014e+02,1.5605e+03,1.2403e+03
2021-01-07 23:45:00 UTC,9.8732e+04,1.3829e+04,1.3267e+04,8.2509e+03,3.5638e+04,2.7746e+04,2.0408e+03,1.2403e+03,9.6019e+02,9.6019e+02,2.4412e+03,3.0419e+03,1.8407e+03,1.2803e+03,3.4023e+03,2.3611e+03,1.3204e+03,1.1603e+03,8.0013e+02,1.4004e+03,8.4014e+02,1.9608e+03,6.0007e+02,1.1203e+03,1.0802e+03
2021-01-08 00:00:00 UTC,1.0412e+05,1.4190e+04,1.1701e+04,7.6093e+03,4.4736e+04,2.5882e+04,2.0408e+03,1.2803e+03,1.0002e+03,1.2403e+03,2.4812e+03,3.0819e+03,1.8007e+03,1.2403e+03,3.0819e+03,1.7206e+03,1.3604e+03,1.2403e+03,8.0013e+02,1.0002e+03,4.8005e+02,2.0008e+03,8.8016e+02,4.8005e+02,1.3604e+03
2021-01-08 00:15:00 UTC,9.4030e+04,1.4190e+04,1.0577e+04,7.3281e+03,3.8349e+04,2.3586e+04,2.0408e+03,1.3204e+03,9.2017e+02,1.1603e+03,2.4812e+03,3.0819e+03,1.9608e+03,1.2003e+03,2.4412e+03,1.4004e+03,1.3604e+03,1.1203e+03,8.0013e+02,1.0002e+03,6.8009e+02,1.7606e+03,6.4008e+02,7.6012e+02,9.6019e+02
2021-01-08 00:30:00 UTC,1.0469e+05,1.4913e+04,1.1540e+04,6.3660e+03,3.9999e+04,3.1869e+04,2.0008e+03,1.3204e+03,1.0402e+03,1.7206e+03,2.6014e+03,3.0419e+03,2.0008e+03,1.1603e+03,2.4812e+03,2.3611e+03,1.3204e+03,1.1203e+03,8.0013e+02,9.2017e+02,4.4004e+02,2.0809e+03,8.4014e+02,5.2005e+02,1.2403e+03
2021-01-08 00:45:00 UTC,9.4680e+04,1.5595e+04,1.0336e+04,6.4059e+03,3.9163e+04,2.3178e+04,1.8407e+03,1.8407e+03,1.0002e+03,2.6014e+03,2.5213e+03,2.8416e+03,1.7606e+03,1.1603e+03,2.5213e+03,1.5605e+03,1.2003e+03,1.0802e+03,7.2010e+02,6.4008e+02,7.2010e+02,1.8807e+03,7.6012e+02,7.2010e+02,1.0802e+03
2021-01-08 01:00:00 UTC,9.2691e+04,1.5354e+04,9.9754e+03,6.0854e+03,3.6519e+04,2.4756e+04,1.5205e+03,2.4812e+03,8.8016e+02,2.4812e+03,2.5213e+03,2.4412e+03,1.8407e+03,1.1603e+03,2.5213e+03,1.2403e+03,1.0002e+03,1.1203e+03,6.8009e+02,6.4008e+02,6.0007e+02,2.1609e+03,8.0013e+02,6.0007e+02,1.3604e+03
2021-01-08 01:15:00 UTC,9.9652e+04,1.6399e+04,8.4511e+03,6.5662e+03,4.2065e+04,2.6169e+04,2.4812e+03,2.4012e+03,9.2017e+02,2.4812e+03,2.4412e+03,2.3211e+03,1.9207e+03,1.4004e+03,2.4812e+03,1.1203e+03,8.4014e+02,1.0402e+03,4.8005e+02,6.0007e+02,8.4014e+02,1.0402e+03,6.8009e+02,9.2017e+02,1.1603e+03
2021-01-08 01:30:00 UTC,9.9832e+04,1.6158e+04,8.0501e+03,6.9271e+03,4.2213e+04,2.6483e+04,2.5213e+03,2.4012e+03,9.2017e+02,2.3611e+03,2.4012e+03,2.3211e+03,1.9207e+03,1.2803e+03,2.4012e+03,1.0802e+03,7.6012e+02,1.0802e+03,6.8009e+02,5.2005e+02,5.6006e+02,9.6019e+02,8.0013e+02,6.0007e+02,1.6806e+03
2021-01-08 01:45:00 UTC,9.7140e+04,1.6158e+04,8.0501e+03,6.2857e+03,4.0690e+04,2.5955e+04,2.5213e+03,2.4012e+03,7.6012e+02,2.4012e+03,2.4012e+03,2.3611e+03,2.0408e+03,1.2403e+03,2.3611e+03,1.1203e+03,7.6012e+02,1.0802e+03,5.6006e+02,6.0007e+02,7.6012e+02,8.0013e+02,5.6006e+02,8.4014e+02,1.2403e+03
2021-01-08 02:00:00 UTC,9.4988e+04,1.6278e+04,9.0125e+03,5.6846e+03,3.7086e+04,2.6925e+04,2.5613e+03,2.4812e+03,9.6019e+02,2.4012e+03,2.4412e+03,2.4012e+03,1.8807e+03,1.1203e+03,2.4412e+03,1.6005e+03,8.0013e+02,1.1203e+03,7.2010e+02,6.8009e+02,6.4008e+02,1.0002e+03,6.0007e+02,6.8009e+02,1.0802e+03
2021-01-08 02:15:00 UTC,8.9259e+04,1.5877e+04,9.6950e+03,5.4442e+03,3.3084e+04,2.5159e+04,2.5213e+03,2.4812e+03,8.8016e+02,2.2410e+03,2.4412e+03,2.3611e+03,1.9207e+03,1.0002e+03,2.3611e+03,2.6014e+03,8.0013e+02,9.6019e+02,4.8005e+02,6.4008e+02,9.2017e+02,9.2017e+02,6.0007e+02,7.2010e+02,6.4008e+02
2021-01-08 02:30:00 UTC,1.0654e+05,1.5877e+04,9.7754e+03,5.9251e+03,4.7941e+04,2.7016e+04,2.5213e+03,2.4812e+03,8.8016e+02,2.3611e+03,2.4812e+03,2.2811e+03,1.8407e+03,1.0002e+03,2.4812e+03,2.6014e+03,8.8016e+02,8.8016e+02,7.6012e+02,5.6006e+02,6.0007e+02,1.0002e+03,6.8009e+02,6.0007e+02,7.6012e+02
2021-01-08 02:45:00 UTC,9.1602e+04,1.5877e+04,9.8957e+03,5.3641e+03,3.5671e+04,2.4794e+04,2.5213e+03,2.5213e+03,8.8016e+02,2.2410e+03,2.4812e+03,2.2010e+03,1.9608e+03,1.0402e+03,2.5213e+03,2.5613e+03,8.4014e+02,9.6019e+02,6.8009e+02,6.4008e+02,7.6012e+02,9.2017e+02,5.2005e+02,6.4008e+02,6.0007e+02
2021-01-08 03:00:00 UTC,8.8590e+04,1.3949e+04,9.6951e+03,5.4843e+03,3.6082e+04,2.3379e+04,2.3611e+03,2.6014e+03,8.8016e+02,1.0402e+03,2.4412e+03,2.2811e+03,1.2003e+03,1.1203e+03,2.4812e+03,2.4812e+03,8.8016e+02,8.8016e+02,8.4014e+02,5.6006e+02,5.2005e+02,1.0402e+03,6.8009e+02,5.2005e+02,8.4014e+02
2021-01-08 03:15:00 UTC,9.5138e+04,1.2945e+04,9.5747e+03,5.6045e+03,4.0082e+04,2.6931e+04,2.4012e+03,2.5613e+03,8.8016e+02,8.0013e+02,2.3211e+03,1.6405e+03,1.2403e+03,1.0802e+03,2.4012e+03,2.4812e+03,8.0013e+02,1.0002e+03,4.8005e+02,7.2010e+02,6.8009e+02,1.0002e+03,6.0007e+02,7.6012e+02,6.4008e+02
2021-01-08 03:30:00 UTC,9.2876e+04,1.2504e+04,9.6147e+03,5.7248e+03,3.4256e+04,3.0776e+04,2.3611e+03,2.6815e+03,8.8016e+02,9.6019e+02,2.4012e+03,9.6019e+02,1.1603e+03,1.0802e+03,2.3611e+03,2.4812e+03,8.0013e+02,1.0002e+03,6.4008e+02,8.0013e+02,6.0007e+02,9.2017e+02,5.6006e+02,4.8005e+02,7.6012e+02
2021-01-08 03:45:00 UTC,9.5323e+04,1.2423e+04,9.2538e+03,6.3257e+03,4.2758e+04,2.4561e+04,2.4412e+03,2.5213e+03,8.8016e+02,8.4014e+02,2.2010e+03,9.6019e+02,1.1603e+03,1.4004e+03,2.3611e+03,2.4412e+03,7.6012e+02,1.0402e+03,5.2005e+02,6.8009e+02,6.4008e+02,8.0013e+02,7.6012e+02,8.4014e+02,9.2017e+02
2021-01-08 04:00:00 UTC,9.6881e+04,1.1179e+04,9.8557e+03,5.4442e+03,4.0726e+04,2.9674e+04,2.5213e+03,2.5613e+03,9.2017e+02,9.6019e+02,9.6019e+02,1.0402e+03,1.0802e+03,1.1203e+03,2.5213e+03,2.6414e+03,8.0013e+02,1.0002e+03,8.4014e+02,7.2010e+02,5.2005e+02,8.0013e+02,8.0013e+02,6.0007e+02,8.8016e+02
2021-01-08 04:15:00 UTC,1.0047e+05,1.0898e+04,9.3343e+03,6.0452e+03,4.2841e+04,3.1349e+04,2.4813e+03,2.5213e+03,8.8016e+02,9.2017e+02,1.0802e+03,8.8016e+02,1.0802e+03,1.0402e+03,2.4012e+03,2.6014e+03,7.6012e+02,9.2017e+02,4.0003e+02,6.4008e+02,6.8009e+02,9.2017e+02,6.4008e+02,7.2011e+02,8.0013e+02
2021-01-08 04:30:00 UTC,9.4182e+04,1.1019e+04,1.0216e+04,6.3258e+03,4.3118e+04,2.3502e+04,2.5213e+03,2.4412e+03,8.8016e+02,9.2017e+02,1.0802e+03,8.4014e+02,1.0402e+03,1.2803e+03,2.4012e+03,2.5613e+03,8.4014e+02,9.2017e+02,8.8016e+02,1.0002e+03,6.8009e+02,9.2017e+02,8.4014e+02,5.6006e+02,8.8016e+02
2021-01-08 04:45:00 UTC,8.8761e+04,1.0697e+04,9.7351e+03,6.5661e+03,3.5791e+04,2.5971e+04,2.3611e+03,2.4412e+03,9.2017e+02,8.4014e+02,1.0802e+03,8.0013e+02,1.1203e+03,1.1203e+03,2.3611e+03,2.5613e+03,9.2017e+02,8.8016e+02,7.6012e+02,7.2011e+02,6.4008e+02,8.8016e+02,8.0013e+02,8.0013e+02,6.0007e+02
2021-01-08 05:00:00 UTC,1.0083e+05,1.1018e+04,9.4939e+03,5.3240e+03,4.2474e+04,3.2521e+04,2.3611e+03,2.3611e+03,8.4014e+02,8.4014e+02,9.6019e+02,8.8016e+02,1.1603e+03,1.6005e+03,1.4404e+03,2.5613e+03,1.3604e+03,9.6019e+02,9.6019e+02,8.0013e+02,5.6006e+02,8.4014e+02,6.4008e+02,8.0013e+02,7.2011e+02
2021-01-08 05:15:00 UTC,9.1858e+04,1.1379e+04,8.1306e+03,6.1654e+03,4.2997e+04,2.3184e+04,2.3611e+03,2.4412e+03,9.2017e+02,1.0402e+03,9.6019e+02,9.6019e+02,1.1603e+03,1.5205e+03,8.8016e+02,2.5213e+03,1.2803e+03,1.0402e+03,5.2005e+02,6.0007e+02,4.8005e+02,8.0013e+02,6.0007e+02,7.2011e+02,8.8016e+02
2021-01-08 05:30:00 UTC,9.7683e+04,1.1781e+04,8.9327e+03,5.9651e+03,4.7826e+04,2.3177e+04,2.4412e+03,2.4412e+03,8.8016e+02,1.2803e+03,9.2017e+02,1.0802e+03,1.1203e+03,1.6005e+03,8.8016e+02,2.8416e+03,1.2803e+03,1.0002e+03,8.0013e+02,7.2010e+02,6.4008e+02,7.6012e+02,6.0007e+02,7.6012e+02,6.8009e+02
2021-01-08 05:45:00 UTC,9.6797e+04,1.2704e+04,9.0533e+03,6.4459e+03,3.9271e+04,2.9322e+04,2.4812e+03,2.5613e+03,9.2017e+02,1.4404e+03,1.0802e+03,1.4004e+03,1.3604e+03,1.4404e+03,9.2017e+02,2.9618e+03,1.2403e+03,1.2403e+03,5.6006e+02,5.2005e+02,6.8009e+02,9.2017e+02,6.8009e+02,8.0013e+02,6.0007e+02
2021-01-08 06:00:00 UTC,9.2438e+04,1.3949e+04,9.8954e+03,5.8048e+03,4.1829e+04,2.0960e+04,2.4812e+03,3.0018e+03,1.1603e+03,1.3604e+03,1.5605e+03,1.4404e+03,1.5605e+03,1.3604e+03,1.0002e+03,2.9618e+03,1.1603e+03,1.4404e+03,7.2011e+02,7.2011e+02,9.2017e+02,9.6019e+02,6.0007e+02,6.4008e+02,6.8009e+02
2021-01-08 06:15:00 UTC,9.7426e+04,1.3788e+04,1.0056e+04,6.5661e+03,3.8539e+04,2.8475e+04,2.7615e+03,2.7615e+03,1.3604e+03,1.2403e+03,1.5205e+03,1.2803e+03,1.4404e+03,1.4004e+03,1.3204e+03,3.0018e+03,1.2403e+03,1.4004e+03,5.2005e+02,7.6012e+02,6.8009e+02,1.1203e+03,7.2011e+02,6.8009e+02,6.8009e+02
2021-01-08 06:30:00 UTC,1.0113e+05,1.3868e+04,9.7752e+03,6.0052e+03,4.4259e+04,2.7216e+04,2.8416e+03,2.7616e+03,1.4404e+03,1.2803e+03,1.4004e+03,1.2003e+03,1.4804e+03,1.4404e+03,1.3604e+03,3.0419e+03,1.0802e+03,1.2003e+03,8.4014e+02,6.8009e+02,6.8009e+02,8.8016e+02,5.2005e+02,6.4008e+02,8.0013e+02
2021-01-08 06:45:00 UTC,1.0505e+05,1.3868e+04,9.8552e+03,7.7287e+03,4.1941e+04,3.1652e+04,2.6414e+03,3.2016e+03,1.4404e+03,1.0802e+03,1.3204e+03,1.2803e+03,1.4804e+03,1.4004e+03,1.1603e+03,2.8416e+03,1.2803e+03,1.4004e+03,6.8009e+02,9.2017e+02,6.8009e+02,8.8016e+02,7.2011e+02,7.2011e+02,9.6019e+02
2021-01-08 07:00:00 UTC,1.0872e+05,1.7851e+04,1.0978e+04,6.6863e+03,4.4367e+04,2.8840e+04,2.8416e+03,6.8051e+03,1.2403e+03,1.2403e+03,1.4004e+03,1.3604e+03,1.5605e+03,1.3604e+03,1.3204e+03,2.8416e+03,1.4804e+03,1.3604e+03,8.4014e+02,1.4804e+03,8.8016e+02,7.6012e+02,7.6012e+02,7.6012e+02,7.6012e+02
2021-01-08 07:15:00 UTC,1.1853e+05,1.7687e+04,1.0295e+04,8.6911e+03,4.7613e+04,3.4247e+04,4.1635e+03,4.2019e+03,1.4804e+03,1.1603e+03,1.7206e+03,1.9207e+03,1.4404e+03,1.5605e+03,1.5205e+03,1.6806e+03,1.6405e+03,1.6005e+03,6.8009e+02,1.2803e+03,9.6019e+02,9.2017e+02,8.4014e+02,5.2005e+02,8.0013e+02
