# file...... Meter_633_B_Power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_633_B:measured_power,xfmr_meter_633_B_1:measured_power,xfmr_meter_633_B_2:measured_power,xfmr_meter_633_B_3:measured_power,xfmr_meter_633_B_4:measured_power,xfmr_meter_633_B_5:measured_power,house_meter_633_B_1:measured_power,house_meter_633_B_2:measured_power,house_meter_633_B_3:measured_power,house_meter_633_B_4:measured_power,house_meter_633_B_5:measured_power,house_meter_633_B_6:measured_power,house_meter_633_B_7:measured_power,house_meter_633_B_8:measured_power,house_meter_633_B_9:measured_power,house_meter_633_B_10:measured_power,house_meter_633_B_11:measured_power,house_meter_633_B_12:measured_power,house_meter_633_B_13:measured_power,house_meter_633_B_14:measured_power,house_meter_633_B_15:measured_power,house_meter_633_B_16:measured_power,house_meter_633_B_17:measured_power,house_meter_633_B_18:measured_power,house_meter_633_B_19:measured_power,house_meter_633_B_20:measured_power,house_meter_633_B_21:measured_power,house_meter_633_B_22:measured_power,house_meter_633_B_23:measured_power
2021-01-11 23:15:00 UTC,+76970.1+374.293j,+38972.9+277.457j,+4283.26+3.62746j,+8853.24+15.219j,+19815.7+71.9937j,+5044.24+4.91843j,+4884.81+0.022611d,+4644.35+0.0214959d,+5205.46+0.0240984d,+4684.42+0.0216817d,+6087.48+0.0281917d,+4403.91+0.0203811d,+4203.56+0.0194523d,+4684.42+0.0216817d,+1720.59+0.00790419d,+320.02+0.00146931d,+480.046+0.00220418d,+280.016+0.00128562d,+320.02+0.00146931d,+440.039+0.00202045d,+600.072+0.00275542d,+120.003+0.000550925d,+200.008+0.000919011d,+360.026+0.00165438d,+600.072+0.0027577d,+200.008+0.000919011d,+2281.04+0.0104898d,+2120.9+0.00975277d,+2040.83+0.00938429d
2021-01-11 23:30:00 UTC,+75882.7+365.952j,+38285.3+267.833j,+3121.38+1.78595j,+9254.35+16.5911j,+20056.6+73.6109j,+5164.24+5.07658j,+4844.73+0.0224365d,+4484.06+0.0207631d,+4764.58+0.0220646d,+5927.09+0.027461d,+4484.06+0.0207631d,+4443.98+0.0205772d,+4764.58+0.0220646d,+4403.91+0.0203913d,+520.054+0.00238891d,+360.026+0.0016537d,+360.026+0.0016537d,+320.02+0.00146992d,+360.026+0.0016537d,+440.039+0.00202129d,+480.046+0.0022051d,+280.016+0.00128615d,+320.021+0.00147155d,+400.032+0.00183953d,+520.054+0.00239156d,+240.012+0.00110361d,+2281.04+0.0104972d,+2160.94+0.00994397d,+2241.01+0.0103128d
2021-01-11 23:45:00 UTC,+79854.4+431.369j,+42939.9+337.744j,+3562.07+2.43759j,+8773.2+15.0387j,+19534.2+70.0588j,+5044.06+4.8485j,+6689.05+0.0310494d,+5726.63+0.0265717d,+4003.24+0.0185622d,+4764.59+0.0220992d,+5806.82+0.0269446d,+5526.17+0.0256395d,+5927.1+0.0275041d,+4283.71+0.0198649d,+1240.31+0.00570357d,+280.016+0.00128716d,+280.016+0.00128716d,+320.021+0.00147108d,+320.021+0.00147108d,+440.039+0.00202288d,+400.032+0.00183893d,+280.016+0.00128716d,+320.021+0.00147246d,+120.003+0.000552108d,+520.054+0.00239304d,+320.021+0.00147246d,+2160.94+0.00995013d,+2160.94+0.00995013d,+2241.01+0.0103192d
2021-01-12 00:00:00 UTC,+68707.3+293.192j,+33961.2+210.594j,+3562.4+2.57016j,+8332.15+13.6574j,+18327.4+61.5214j,+4523.53+4.00517j,+4443.98+0.0205628d,+4203.56+0.0194485d,+3923.1+0.0181489d,+4283.7+0.0198199d,+4123.43+0.0190771d,+3963.17+0.0183345d,+4403.91+0.0203771d,+4484.05+0.0207486d,+1600.51+0.00735653d,+360.026+0.00165398d,+80.0013+0.000367488d,+280.016+0.00128637d,+320.02+0.00147017d,+280.016+0.00128637d,+360.026+0.00165398d,+280.016+0.00128637d,+240.012+0.00110353d,+160.005+0.000735647d,+360.026+0.00165541d,+240.012+0.00110353d,+2200.97+0.0101276d,+2080.87+0.00957451d,+2120.9+0.00975887d
2021-01-12 00:15:00 UTC,+78891.5+426.333j,+42860.2+337.258j,+2401.08+1.16383j,+11099.7+23.5075j,+17886+58.9907j,+4643.63+4.18798j,+6207.8+0.0288421d,+4524.14+0.0210053d,+6528.63+0.0303367d,+6127.6+0.0284686d,+4083.37+0.0189555d,+6448.42+0.029963d,+4443.99+0.0206325d,+4283.71+0.0198871d,+1040.22+0.00478743d,+280.016+0.00128833d,+80.0013+0.000368053d,+240.012+0.00110426d,+280.016+0.00128833d,+80.0013+0.000368053d,+280.016+0.00128833d,+120.003+0.000552092d,+120.003+0.000552961d,+2281.05+0.0105199d,+480.046+0.00221232d,+520.054+0.00239674d,+2321.08+0.0107047d,+2120.9+0.00978073d,+2160.94+0.00996551d
2021-01-12 00:30:00 UTC,+74296.3+379.08j,+40270.3+297.656j,+2400.86+1.07606j,+8893.72+15.5146j,+17886.6+59.1654j,+4844.02+4.58125j,+5285.64+0.0244984d,+5005.06+0.0231953d,+4163.5+0.0192887d,+5726.62+0.0265471d,+4043.3+0.0187309d,+3963.17+0.0183591d,+7451.22+0.034566d,+4443.99+0.0205904d,+360.026+0.00165394d,+520.054+0.00238925d,+120.003+0.00055123d,+440.039+0.00202158d,+360.026+0.00165394d,+240.012+0.00110254d,+240.012+0.00110254d,+120.003+0.00055123d,+160.005+0.000735855d,+240.012+0.00110384d,+520.054+0.00239205d,+200.008+0.000919842d,+2441.19+0.0112372d,+2241.01+0.0103149d,+2000.8+0.00920841d
2021-01-12 00:45:00 UTC,+73957.4+406.586j,+42739.9+335.76j,+2320.83+1.01748j,+7730.4+11.7457j,+16962.3+53.4114j,+4203.11+3.48594j,+6007.3+0.0278999d,+5365.82+0.0249142d,+4043.3+0.0187635d,+5446+0.0252873d,+5526.18+0.0256604d,+3762.86+0.0174601d,+7772.23+0.0361227d,+4604.29+0.0213717d,+360.026+0.00165603d,+600.072+0.00276044d,+80.0013+0.000367946d,+320.021+0.00147199d,+400.032+0.00184007d,+120.003+0.000551931d,+280.016+0.00128796d,+160.005+0.000735925d,+120.003+0.000552471d,+280.016+0.00128922d,+480.046+0.00221036d,+280.016+0.00128922d,+2361.12+0.0108799d,+2080.87+0.00958744d,+1120.25+0.00515948d
2021-01-12 01:00:00 UTC,+64134.8+275.954j,+33881+210.124j,+2721.2+1.4202j,+7850.7+12.1062j,+16239.2+49.1409j,+3442.17+2.37072j,+4564.21+0.0211608d,+4163.5+0.0192999d,+3883.04+0.0179978d,+4684.43+0.0217193d,+3802.92+0.0176259d,+3682.74+0.017068d,+4524.13+0.0209747d,+4443.99+0.0206024d,+320.021+0.00147278d,+760.116+0.00349879d,+120.003+0.000552229d,+520.054+0.00239356d,+80.0013+0.000368144d,+120.003+0.000552229d,+280.016+0.00128866d,+520.054+0.00239356d,+160.005+0.000737006d,+320.021+0.00147415d,+320.021+0.00147415d,+320.021+0.00147415d,+2401.16+0.01107d,+2040.84+0.00940745d,+1200.29+0.00553099d
2021-01-12 01:15:00 UTC,+66908.8+346.748j,+40187.3+295.467j,+1840.54+0.646756j,+6928.31+9.40187j,+14269.4+37.5557j,+3682.4+2.67848j,+4884.81+0.0226215d,+6087.48+0.0282048d,+4403.91+0.0203905d,+5766.71+0.0267151d,+3602.62+0.016675d,+5285.64+0.0244817d,+4403.91+0.0203905d,+5566.25+0.0257844d,+160.005+0.000734436d,+520.054+0.00238743d,+80.0013+0.0003672d,+400.032+0.00183635d,+120.003+0.000550814d,+200.008+0.000918067d,+80.0013+0.0003672d,+280.016+0.00128536d,+160.005+0.00073511d,+120.003+0.00055132d,+120.003+0.00055132d,+480.046+0.00220575d,+1640.54+0.00754159d,+2080.87+0.00956747d,+1200.29+0.00551677d
2021-01-12 01:30:00 UTC,+63301.3+337.918j,+40551.8+301.34j,+1640.39+0.498247j,+6006.07+7.00397j,+11860.3+25.9802j,+3241.97+2.12266j,+5606.35+0.0260157d,+5686.54+0.0263886d,+4363.85+0.0202398d,+4524.14+0.0209846d,+6448.41+0.0299333d,+4083.37+0.0189367d,+5285.65+0.0245243d,+4363.85+0.0202398d,+120.003+0.000551708d,+320.021+0.00147139d,+160.005+0.000735628d,+280.016+0.00128744d,+160.005+0.000735628d,+160.005+0.000735628d,+160.005+0.000735628d,+280.016+0.00128744d,+160.005+0.000736208d,+160.005+0.000736208d,+200.008+0.000920282d,+320.021+0.00147255d,+1640.54+0.00755283d,+1240.31+0.0057093d,+1280.33+0.00589361d
2021-01-12 01:45:00 UTC,+59454.3+276.255j,+35982.7+237.113j,+1640.39+0.497126j,+5885.94+6.76663j,+12462.5+28.6623j,+3482.21+2.42164j,+5526.16+0.0255897d,+4163.49+0.019269d,+3963.17+0.0183404d,+4363.84+0.0201979d,+3842.98+0.0177833d,+3682.73+0.0170407d,+5967.18+0.0276368d,+4323.77+0.0200121d,+240.012+0.00110214d,+280.016+0.00128587d,+240.012+0.00110214d,+240.012+0.00110214d,+120.003+0.000551032d,+120.003+0.000551032d,+280.016+0.00128587d,+120.003+0.000551032d,+320.02+0.00147072d,+80.0013+0.000367627d,+160.005+0.00073529d,+160.005+0.00073529d,+1720.59+0.00791179d,+1200.29+0.00551813d,+1040.22+0.00478192d
2021-01-12 02:00:00 UTC,+59294.8+277.85j,+36265.2+240.799j,+1920.53+0.680921j,+5965.98+6.9047j,+12061+26.8477j,+3081.53+1.81754j,+4604.28+0.0213264d,+4443.98+0.0205827d,+3722.8+0.0172374d,+6087.48+0.0282134d,+3802.92+0.0176089d,+4564.2+0.0211405d,+4484.06+0.0207686d,+4403.91+0.0203967d,+400.032+0.00183825d,+240.012+0.00110284d,+280.016+0.00128668d,+200.008+0.000919015d,+160.005+0.000735194d,+280.016+0.00128668d,+200.008+0.000919015d,+160.005+0.000735194d,+560.063+0.00257568d,+160.005+0.000735731d,+80.0013+0.000367848d,+80.0013+0.000367848d,+1560.49+0.00717941d,+1320.35+0.00607401d,+1160.27+0.00533725d
2021-01-12 02:15:00 UTC,+61936.8+332.801j,+40430+298.862j,+1680.41+0.520952j,+5925.53+6.65631j,+11619.3+24.8043j,+2280.85+0.99802j,+4363.84+0.0201913d,+6408.28+0.0296753d,+3883.04+0.0179632d,+5085.21+0.0235359d,+5726.61+0.0265114d,+5686.52+0.0263253d,+4484.05+0.0207485d,+4604.27+0.0213058d,+280.016+0.00128442d,+200.008+0.000917395d,+200.008+0.000917395d,+240.012+0.0011009d,+80.0013+0.000366929d,+320.02+0.00146794d,+200.008+0.000917395d,+160.005+0.000733898d,+320.02+0.00146906d,+120.003+0.00055083d,+160.005+0.000734459d,+720.104+0.00330619d,+1200.29+0.00551191d,+1160.27+0.00532805d,+1200.29+0.00551191d
2021-01-12 02:30:00 UTC,+68217.2+434.064j,+46629.8+399.314j,+1560.39+0.464561j,+5925.47+6.63682j,+11739.7+25.3384j,+2360.89+1.06216j,+8213.64+0.0381344d,+5125.31+0.0237661d,+5005.06+0.0232074d,+5806.81+0.0269337d,+6969.82+0.0323432d,+3802.92+0.0176247d,+7050.05+0.0327166d,+4403.92+0.020415d,+200.008+0.000918036d,+160.005+0.000734411d,+40.0003+0.00018359d,+160.005+0.000734411d,+120.003+0.000550796d,+280.016+0.00128531d,+120.003+0.000550796d,+480.046+0.00220366d,+280.016+0.00128632d,+440.039+0.00202156d,+120.003+0.000551229d,+480.046+0.00220539d,+1200.29+0.00551586d,+1120.25+0.00514789d,+1200.29+0.00551586d
2021-01-12 02:45:00 UTC,+56968.1+269.835j,+35981.9+236.808j,+1120.18+0.231177j,+5925.65+6.707j,+11458.8+24.1345j,+2480.99+1.1763j,+4363.84+0.020197d,+4323.77+0.0200112d,+3762.85+0.0174113d,+5085.21+0.0235426d,+4243.63+0.0196397d,+3883.04+0.0179682d,+5766.71+0.026705d,+4403.91+0.0203828d,+120.003+0.000550958d,+80.0013+0.000367297d,+120.003+0.000550958d,+120.003+0.000550958d,+160.005+0.000734628d,+200.008+0.000918307d,+120.003+0.000550958d,+200.008+0.000918307d,+480.046+0.00220622d,+240.012+0.00110295d,+160.005+0.000735265d,+200.008+0.000919103d,+1280.33+0.00588608d,+1280.33+0.00588608d,+1080.23+0.00496578d
2021-01-12 03:00:00 UTC,+62907.8+343.782j,+41040.1+309.205j,+1400.29+0.364773j,+7248.39+10.0042j,+10977.5+22.2581j,+2240.82+0.962835j,+4724.5+0.0218678d,+4484.05+0.0207528d,+3762.85+0.0174099d,+5165.38+0.0239127d,+6247.88+0.0289367d,+4203.56+0.0194525d,+4363.84+0.0201955d,+7892.58+0.0365783d,+120.003+0.000550437d,+280.016+0.00128448d,+80.0013+0.000366949d,+120.003+0.000550437d,+120.003+0.000550437d,+240.012+0.00110095d,+160.005+0.000733934d,+280.016+0.00128448d,+1920.74+0.00882582d,+280.016+0.00128583d,+200.008+0.000918407d,+240.012+0.00110211d,+1280.33+0.00588161d,+1200.29+0.00551375d,+1120.25+0.00514592d
2021-01-12 03:15:00 UTC,+64815+381.148j,+43629.4+348.65j,+1560.36+0.453956j,+6125.85+7.08943j,+11137.7+22.7826j,+2360.92+1.07475j,+5927.09+0.0274574d,+5806.8+0.0268989d,+4003.23+0.0185307d,+4604.28+0.021318d,+7772.2+0.0360318d,+5085.22+0.0235494d,+4484.05+0.0207604d,+5726.62+0.0265266d,+160.005+0.000733873d,+120.003+0.000550391d,+120.003+0.000550391d,+120.003+0.000550391d,+280.016+0.00128437d,+320.02+0.00146789d,+120.003+0.000550391d,+320.02+0.00146789d,+320.02+0.0014691d,+320.02+0.0014691d,+320.02+0.0014691d,+360.026+0.00165277d,+1280.33+0.00587977d,+1160.27+0.00532816d,+1280.33+0.00587977d
2021-01-12 03:30:00 UTC,+62184.1+342.116j,+41239.5+310.913j,+1960.56+0.711473j,+5685.17+6.15555j,+11057.3+22.3984j,+2240.79+0.951394j,+5045.13+0.0233396d,+6969.8+0.0322686d,+5125.29+0.0237113d,+4684.42+0.0216678d,+3842.97+0.0177696d,+5365.8+0.0248263d,+5646.43+0.0261277d,+4363.84+0.0201823d,+320.02+0.00146716d,+160.005+0.000733507d,+80.0013+0.000366736d,+200.008+0.000916906d,+400.032+0.00183403d,+280.016+0.00128373d,+280.016+0.00128373d,+240.012+0.00110031d,+160.005+0.000733999d,+160.005+0.000733999d,+320.02+0.00146814d,+440.039+0.00201884d,+1200.29+0.00550843d,+1280.33+0.00587594d,+960.184+0.00440611d
2021-01-12 03:45:00 UTC,+57663.3+288.435j,+37680.7+259.91j,+2120.64+0.824315j,+5364.77+5.55079j,+10616+20.6593j,+1880.53+0.660233j,+4844.73+0.0224017d,+4484.05+0.020731d,+3682.73+0.0170208d,+6167.67+0.0285342d,+3802.91+0.0175771d,+3923.1+0.0181334d,+6167.67+0.0285342d,+4443.98+0.0205454d,+280.016+0.00128409d,+280.016+0.00128409d,+120.003+0.000550271d,+280.016+0.00128409d,+320.02+0.00146756d,+240.012+0.00110062d,+280.016+0.00128409d,+320.02+0.00146756d,+160.005+0.000734141d,+200.008+0.000917698d,+120.003+0.000550593d,+280.016+0.00128484d,+1320.35+0.00606087d,+1080.23+0.00495818d,+1160.27+0.00532571d
2021-01-12 04:00:00 UTC,+59245.3+318.688j,+39983.5+291.241j,+1680.42+0.523251j,+5284.76+5.4312j,+10455.4+19.946j,+1840.5+0.627292j,+4604.26+0.021251d,+6368.16+0.0294131d,+5205.45+0.0240316d,+4243.62+0.0195836d,+4964.96+0.0229191d,+4964.96+0.0229191d,+4924.88+0.0227337d,+4524.11+0.0208804d,+240.011+0.00109819d,+400.032+0.00183049d,+120.003+0.000549054d,+240.011+0.00109819d,+160.005+0.000732089d,+160.005+0.000732089d,+240.011+0.00109819d,+120.003+0.000549054d,+80.0013+0.000366264d,+200.008+0.000915726d,+120.003+0.000549409d,+160.005+0.000732563d,+1240.31+0.00568104d,+1200.29+0.00549765d,+1240.31+0.00568104d
2021-01-12 04:15:00 UTC,+62396+355.593j,+41808.9+321.45j,+1360.27+0.344488j,+5404.97+5.69539j,+11980.6+26.4486j,+1840.51+0.632244j,+6087.5+0.0282773d,+7691.98+0.0357536d,+3923.11+0.0182074d,+4604.29+0.0213747d,+5005.07+0.0232391d,+4163.5+0.019325d,+4403.92+0.0204429d,+5726.63+0.0265972d,+120.003+0.000552004d,+280.016+0.00128813d,+240.012+0.00110409d,+160.005+0.000736023d,+120.003+0.000552004d,+80.0013+0.000367994d,+240.012+0.00110409d,+120.003+0.000552004d,+160.005+0.000736561d,+280.016+0.00128908d,+120.003+0.000552408d,+80.0013+0.000368263d,+1200.29+0.00552767d,+1360.37+0.0062653d,+1040.22+0.00479018d
2021-01-12 04:30:00 UTC,+59765.2+317.987j,+39782+288.48j,+1600.38+0.473302j,+5564.96+5.89214j,+10856.6+21.5065j,+1960.58+0.718426j,+4884.79+0.0225344d,+4283.69+0.0197566d,+5165.36+0.0238314d,+6127.55+0.0282816d,+4043.28+0.018646d,+4203.55+0.0193864d,+6207.75+0.0286526d,+4684.41+0.0216082d,+240.011+0.00109754d,+160.005+0.000731657d,+280.016+0.00128049d,+120.003+0.00054873d,+80.0013+0.000365811d,+160.005+0.000731657d,+240.011+0.00109754d,+320.02+0.00146345d,+480.046+0.00219695d,+280.016+0.0012814d,+120.003+0.000549121d,+160.005+0.000732178d,+1320.35+0.00604466d,+1120.25+0.00512819d,+1040.22+0.00476166d
2021-01-12 04:45:00 UTC,+56687.8+269.036j,+36183.4+238.354j,+1520.35+0.431826j,+6887.76+9.08055j,+10455.3+19.8975j,+1640.4+0.497483j,+5806.76+0.0267453d,+4443.96+0.0204572d,+3682.72+0.0169477d,+5526.13+0.0254498d,+4043.28+0.0186097d,+3842.96+0.0176863d,+4443.96+0.0204572d,+4243.61+0.0195333d,+80.0013+0.000365334d,+240.011+0.00109611d,+160.005+0.000730706d,+80.0013+0.000365334d,+160.005+0.000730706d,+160.005+0.000730706d,+240.011+0.00109611d,+400.032+0.00182703d,+1760.62+0.00805324d,+120.003+0.000548544d,+120.003+0.000548544d,+120.003+0.000548544d,+1240.31+0.00567211d,+1160.27+0.00530591d,+1320.35+0.00603834d
2021-01-12 05:00:00 UTC,+68356.8+459.542j,+48291.4+427.284j,+1320.25+0.320207j,+5324.71+5.46811j,+11578.9+24.5168j,+1840.51+0.631503j,+7852.44+0.0363823d,+8012.96+0.0371284d,+5125.3+0.0237206d,+6207.77+0.028743d,+7170.37+0.033213d,+5165.38+0.0239065d,+4363.84+0.0201903d,+4123.43+0.0190761d,+160.005+0.000732768d,+200.008+0.000915982d,+160.005+0.000732768d,+120.003+0.000549563d,+80.0013+0.000366366d,+200.008+0.000915982d,+160.005+0.000732768d,+240.011+0.0010992d,+400.032+0.0018335d,+160.005+0.000733296d,+80.0013+0.00036663d,+120.003+0.000549959d,+1120.25+0.00513602d,+1320.35+0.0060539d,+1040.22+0.00476894d
2021-01-12 05:15:00 UTC,+58103.9+290.262j,+37638.8+258.34j,+1440.31+0.387574j,+6246.17+7.3945j,+11177.6+22.8272j,+1600.38+0.476084j,+4844.72+0.022351d,+4203.55+0.019388d,+4484.04+0.020684d,+6408.26+0.029583d,+3963.16+0.0182775d,+4003.22+0.0184625d,+4924.87+0.0227215d,+4644.33+0.0214248d,+80.0013+0.000365971d,+160.005+0.000731979d,+360.026+0.00164715d,+120.003+0.00054897d,+120.003+0.00054897d,+280.016+0.00128106d,+120.003+0.00054897d,+200.008+0.000914996d,+280.016+0.00128216d,+120.003+0.000549445d,+120.003+0.000549445d,+960.184+0.00439778d,+1360.37+0.00623169d,+1200.29+0.00549802d,+1120.25+0.00513124d
2021-01-12 05:30:00 UTC,+62655.2+330.423j,+40268+296.277j,+2521.51+1.41037j,+7528.66+10.6318j,+10615.9+20.603j,+1720.44+0.54853j,+4844.73+0.0224031d,+4363.83+0.0201754d,+4924.89+0.0227745d,+5846.89+0.0270482d,+3722.79+0.0172072d,+5766.7+0.0266764d,+6207.77+0.0287219d,+4403.91+0.020361d,+120.003+0.000550084d,+1480.44+0.0067899d,+120.003+0.000550084d,+120.003+0.000550084d,+120.003+0.000550084d,+280.016+0.00128365d,+120.003+0.000550084d,+160.005+0.000733462d,+680.092+0.003121d,+400.032+0.00183557d,+120.003+0.00055058d,+1760.62+0.00808312d,+1280.33+0.00587694d,+1120.25+0.00514183d,+1160.27+0.00532559d
2021-01-12 05:45:00 UTC,+63476.3+302.809j,+37602.3+259.803j,+3562.64+2.66375j,+8931.73+14.7853j,+11458.5+23.9998j,+1920.55+0.688299j,+7852.44+0.0363556d,+4924.89+0.0227745d,+3602.61+0.016651d,+4403.91+0.020361d,+4403.91+0.020361d,+3682.73+0.0170218d,+4243.63+0.0196187d,+4323.76+0.0199899d,+80.0013+0.000366965d,+1760.62+0.00808128d,+240.012+0.00110099d,+200.008+0.000917472d,+600.072+0.00275307d,+400.032+0.00183516d,+200.008+0.000917472d,+80.0013+0.000366965d,+640.082+0.00293952d,+1480.44+0.00680107d,+280.016+0.00128576d,+1760.62+0.00808911d,+1200.29+0.00551345d,+1320.35+0.00606523d,+1120.25+0.00514564d
2021-01-12 06:00:00 UTC,+69390.3+350.098j,+40309.4+298.599j,+5845.54+6.56518j,+10817.5+21.8849j,+10816.7+21.5598j,+1600.39+0.480594j,+4444+0.0206827d,+5686.56+0.0264789d,+4444+0.0206827d,+4604.3+0.0214301d,+5846.93+0.0272275d,+6127.62+0.0285378d,+4524.15+0.0210563d,+4444+0.0206827d,+600.072+0.00277091d,+1960.77+0.00905907d,+440.039+0.0020318d,+640.082+0.00295571d,+640.082+0.00295571d,+600.072+0.00277091d,+680.093+0.00314052d,+280.016+0.00129284d,+680.093+0.00314335d,+2281.05+0.0105497d,+920.17+0.00425339d,+2321.09+0.010735d,+1280.33+0.00591904d,+1200.29+0.00554884d,+1040.22+0.00480853d
2021-01-12 06:15:00 UTC,+79160.2+465.517j,+47236.7+410.269j,+7087.95+9.56494j,+10455.9+20.2425j,+10896.9+21.8306j,+3481.82+2.26984j,+7371.02+0.034335d,+4203.58+0.0195556d,+6127.61+0.0285287d,+6849.52+0.031899d,+5726.65+0.0266575d,+7210.55+0.0335853d,+4884.84+0.0227311d,+4604.3+0.0214232d,+680.093+0.00313624d,+2281.05+0.0105258d,+720.104+0.00332081d,+680.093+0.00313624d,+720.104+0.00332081d,+600.072+0.00276714d,+560.063+0.0025826d,+840.142+0.00387455d,+960.185+0.00443109d,+2160.94+0.00997718d,+1000.2+0.00461583d,+1840.68+0.00849743d,+1160.27+0.00535488d,+1160.27+0.00535488d,+1200.29+0.00553966d
2021-01-12 06:30:00 UTC,+73031.3+350.358j,+39865.6+292.43j,+7087.78+9.50513j,+10335.9+19.9562j,+11418.4+23.9577j,+4322.81+3.50141j,+5125.32+0.0238463d,+4283.72+0.0199238d,+5165.41+0.0240332d,+6929.74+0.0322652d,+3923.12+0.018244d,+4444+0.0206706d,+5646.46+0.0262765d,+4163.51+0.0193638d,+720.104+0.00332443d,+2120.91+0.00979688d,+680.093+0.00313967d,+880.156+0.00406359d,+880.156+0.00406359d,+560.063+0.00258542d,+600.072+0.00277016d,+640.082+0.00295491d,+2160.94+0.00998787d,+2160.94+0.00998787d,+640.082+0.00295665d,+760.116+0.00351128d,+1160.27+0.00536061d,+1280.33+0.00591559d,+1080.23+0.00499067d
2021-01-12 06:45:00 UTC,+73192.2+404.828j,+44196.8+359.168j,+5564.37+5.68624j,+8249.73+12.5458j,+11258+23.3001j,+3922.51+2.96044j,+5846.93+0.0272253d,+6087.52+0.0283483d,+3963.18+0.0184398d,+6769.3+0.031532d,+6488.54+0.0302207d,+5646.47+0.0262897d,+5005.08+0.0232974d,+4163.51+0.0193735d,+680.093+0.00313787d,+680.093+0.00313787d,+720.104+0.00332253d,+840.142+0.00387656d,+840.142+0.00387656d,+520.054+0.00239931d,+640.082+0.00295322d,+640.082+0.00295322d,+1000.2+0.00461765d,+1400.39+0.00646627d,+680.093+0.0031394d,+640.082+0.00295465d,+1120.25+0.00517214d,+1160.27+0.00535699d,+1040.22+0.00480247d
2021-01-12 07:00:00 UTC,+69028.9+345.421j,+40232.6+298.951j,+5163.8+4.90973j,+7528.26+10.5109j,+12100.9+26.9993j,+4002.55+3.05795j,+5045.16+0.0234688d,+4323.79+0.0201073d,+3642.69+0.0169353d,+4844.76+0.0225348d,+7972.9+0.0371321d,+3642.69+0.0169353d,+6007.32+0.0279555d,+4564.22+0.0212275d,+720.104+0.00332253d,+640.082+0.00295322d,+760.116+0.0035072d,+880.156+0.00406126d,+600.072+0.00276857d,+440.039+0.00203009d,+640.082+0.00295322d,+480.046+0.0022147d,+800.129+0.00369346d,+480.046+0.00221565d,+640.082+0.00295448d,+640.082+0.00295448d,+1200.29+0.00554153d,+1280.33+0.00591125d,+1280.33+0.00591125d
2021-01-12 07:15:00 UTC,+72289.5+372.894j,+41445.2+316.84j,+5163.9+4.95807j,+7287.64+9.81795j,+13988.9+36.4753j,+4403.15+3.73072j,+4363.86+0.0203248d,+4604.3+0.0214468d,+5365.84+0.0250017d,+4323.79+0.0201379d,+7451.28+0.0347481d,+4043.32+0.0188294d,+6448.44+0.0300593d,+4644.38+0.0216338d,+840.142+0.00388154d,+1080.23+0.00499127d,+680.093+0.00314189d,+760.116+0.0035117d,+400.032+0.00184786d,+480.046+0.00221754d,+520.054+0.00240239d,+400.032+0.00184786d,+720.104+0.00332808d,+560.063+0.00258825d,+600.072+0.0027732d,+920.17+0.00425305d,+1080.23+0.0049932d,+1240.31+0.00573349d,+1040.22+0.00480815d
2021-01-12 07:30:00 UTC,+79627.5+498.343j,+48821.7+441.147j,+4723.19+4.12596j,+7488.21+10.4451j,+14069.9+37.2252j,+4523.39+3.96814j,+7812.45+0.0365922d,+6207.86+0.0290575d,+5325.78+0.0249197d,+5766.78+0.026988d,+7852.58+0.0367808d,+3963.2+0.0185338d,+7210.61+0.0337649d,+4403.95+0.0205987d,+720.105+0.00333595d,+600.073+0.00277976d,+440.039+0.00203829d,+840.142+0.00389223d,+600.073+0.00277976d,+560.063+0.00259438d,+520.055+0.00240901d,+440.039+0.00203829d,+680.093+0.00315213d,+800.129+0.00370866d,+520.055+0.00241022d,+600.073+0.00278116d,+1480.44+0.00686385d,+1160.27+0.00537873d,+1080.24+0.00500754d
2021-01-12 07:45:00 UTC,+75984.2+390.085j,+41971.5+325.384j,+5484.41+5.60128j,+9013.58+15.7997j,+13868.9+36.1233j,+5644.98+6.05785j,+4484.09+0.0209286d,+5686.58+0.026554d,+3923.13+0.0183062d,+4524.16+0.021116d,+7611.79+0.0355719d,+5245.6+0.0244904d,+4604.31+0.0214908d,+5686.58+0.026554d,+640.083+0.0029629d,+600.073+0.00277765d,+440.039+0.00203675d,+1080.24+0.00500123d,+1080.24+0.00500123d,+520.055+0.00240718d,+600.073+0.00277765d,+520.055+0.00240718d,+480.046+0.00222339d,+760.117+0.00352096d,+360.026+0.00166742d,+680.093+0.00315018d,+3121.97+0.0144752d,+1200.29+0.0055609d,+1200.29+0.0055609d
