# file...... 1Meter_633_C_power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_633_C_20:measured_power.real,house_meter_633_C_21:measured_power.real,house_meter_633_C_22:measured_power.real,house_meter_633_C_23:measured_power.real,house_meter_633_C_24:measured_power.real,house_meter_633_C_25:measured_power.real,house_meter_633_C_26:measured_power.real,house_meter_633_C_27:measured_power.real,house_meter_633_C_28:measured_power.real,house_meter_633_C_29:measured_power.real,house_meter_633_C_30:measured_power.real,house_meter_633_C_31:measured_power.real,house_meter_633_C_32:measured_power.real,house_meter_633_C_33:measured_power.real,house_meter_633_C_34:measured_power.real,house_meter_633_C_35:measured_power.real,house_meter_633_C_36:measured_power.real,house_meter_633_C_37:measured_power.real,house_meter_633_C_38:measured_power.real,house_meter_633_C_39:measured_power.real,house_meter_633_C_40:measured_power.real
2021-01-06 09:30:00 UTC,8.0013e+02,6.8010e+02,7.6012e+02,9.2018e+02,8.0013e+02,9.6019e+02,8.8016e+02,7.6012e+02,1.0402e+03,4.4441e+03,7.6522e+03,5.8070e+03,2.8417e+03,3.4825e+03,1.6806e+03,5.6066e+03,6.8097e+03,7.1708e+03,5.6868e+03,3.2422e+03,5.0854e+03
2021-01-06 09:45:00 UTC,5.6006e+02,7.2011e+02,7.2011e+02,6.8010e+02,6.4008e+02,3.1220e+03,7.2011e+02,6.8010e+02,7.2011e+02,3.9232e+03,6.5690e+03,2.5614e+03,2.6014e+03,2.1610e+03,3.9633e+03,2.9618e+03,4.9651e+03,6.2882e+03,3.2822e+03,2.8417e+03,3.4425e+03
2021-01-06 10:00:00 UTC,6.8010e+02,7.2011e+02,8.4015e+02,5.2006e+02,7.6012e+02,3.8831e+03,6.8010e+02,6.4008e+02,7.2011e+02,6.1679e+03,2.6414e+03,2.0409e+03,2.4012e+03,2.1610e+03,3.7229e+03,8.9768e+03,4.0434e+03,6.0075e+03,5.4863e+03,2.1610e+03,3.5226e+03
2021-01-06 10:15:00 UTC,7.6012e+02,6.4008e+02,8.0013e+02,8.0013e+02,1.6005e+03,1.6005e+03,7.6012e+02,1.0002e+03,6.8010e+02,4.5243e+03,2.6415e+03,4.6044e+03,2.5213e+03,1.9608e+03,1.4805e+03,2.8016e+03,1.8807e+03,1.6005e+03,2.0409e+03,2.3211e+03,2.9218e+03
2021-01-06 10:30:00 UTC,6.8010e+02,6.8010e+02,8.0013e+02,8.8016e+02,7.6012e+02,1.2003e+03,1.2803e+03,1.8807e+03,5.6007e+02,5.4462e+03,5.0453e+03,2.6415e+03,2.2811e+03,1.7206e+03,2.0409e+03,2.0809e+03,2.0008e+03,4.3239e+03,1.9208e+03,7.4917e+03,5.6868e+03
2021-01-06 10:45:00 UTC,6.8010e+02,6.8010e+02,6.0007e+02,7.6012e+02,6.0007e+02,2.7210e+03,9.6019e+02,6.4008e+02,5.6007e+02,3.4825e+03,3.6428e+03,2.2811e+03,2.3612e+03,2.0409e+03,1.6806e+03,1.2403e+03,6.5289e+03,1.6406e+03,2.2811e+03,8.3746e+03,3.4825e+03
2021-01-06 11:00:00 UTC,1.5603e+03,5.6006e+02,6.0007e+02,8.0013e+02,6.8010e+02,6.0007e+02,3.2422e+03,6.4009e+02,2.1606e+03,4.2838e+03,2.7215e+03,4.8850e+03,7.0905e+03,5.5264e+03,1.4805e+03,2.0409e+03,2.0409e+03,5.1255e+03,3.4825e+03,6.8097e+03,3.2422e+03
2021-01-06 11:15:00 UTC,3.2015e+03,1.3204e+03,6.8010e+02,6.8010e+02,6.4008e+02,9.2018e+02,1.6406e+03,1.0802e+03,4.8039e+03,2.8016e+03,4.0835e+03,5.1255e+03,6.1679e+03,6.0877e+03,1.4004e+03,1.6406e+03,2.0409e+03,5.8471e+03,3.8831e+03,3.0019e+03,3.0820e+03
2021-01-06 11:30:00 UTC,3.4417e+03,1.0402e+03,6.0007e+02,7.6012e+02,6.8010e+02,7.6012e+02,5.6006e+02,2.0008e+03,6.8450e+03,2.2410e+03,1.6806e+03,2.6014e+03,3.7629e+03,1.6005e+03,2.5614e+03,1.7206e+03,2.4412e+03,2.5614e+03,2.4012e+03,1.5205e+03,7.5318e+03
2021-01-06 11:45:00 UTC,2.9213e+03,8.8016e+02,6.0007e+02,8.4015e+02,4.0003e+02,6.8010e+02,6.0007e+02,1.2003e+03,5.6438e+03,2.1209e+03,2.1610e+03,3.0419e+03,4.5643e+03,2.0008e+03,5.2457e+03,5.8070e+03,5.0453e+03,6.6091e+03,6.0877e+03,1.3204e+03,5.0052e+03
2021-01-06 12:00:00 UTC,3.6016e+03,6.8010e+02,1.5605e+03,6.0007e+02,4.4004e+02,8.0013e+02,4.0003e+02,9.2018e+02,4.6824e+03,2.3211e+03,1.7606e+03,3.1621e+03,7.2108e+03,2.0409e+03,1.3604e+03,2.6414e+03,2.0008e+03,6.3684e+03,3.8030e+03,3.6027e+03,3.2021e+03
2021-01-06 12:15:00 UTC,1.4402e+03,6.8010e+02,2.5213e+03,6.4009e+02,3.2002e+02,8.4015e+02,4.8005e+02,1.2003e+03,2.4411e+03,5.0854e+03,3.6027e+03,4.0835e+03,7.0905e+03,1.6406e+03,1.8807e+03,1.8407e+03,2.2010e+03,3.8431e+03,2.5614e+03,3.1621e+03,2.8817e+03
2021-01-06 12:30:00 UTC,8.4015e+02,6.4009e+02,6.6847e+03,1.0802e+03,3.2002e+02,9.2018e+02,6.0008e+02,1.5205e+03,2.2010e+03,5.5665e+03,5.2858e+03,4.5643e+03,7.0504e+03,1.9608e+03,1.2003e+03,1.9208e+03,5.4863e+03,1.3204e+03,2.2010e+03,3.5226e+03,2.9618e+03
2021-01-06 12:45:00 UTC,1.0402e+03,7.6012e+02,5.5232e+03,7.6012e+02,4.8005e+02,7.6012e+02,3.6003e+02,7.6012e+02,2.3612e+03,2.2410e+03,4.0434e+03,4.4441e+03,9.0170e+03,1.9608e+03,2.0008e+03,1.7606e+03,6.0075e+03,2.5614e+03,2.6815e+03,1.3204e+03,2.5614e+03
2021-01-06 13:00:00 UTC,7.2011e+02,7.2011e+02,4.8425e+03,1.0002e+03,5.2006e+02,9.6019e+02,5.6007e+02,1.1203e+03,1.4404e+03,5.2056e+03,1.9608e+03,4.0835e+03,4.4441e+03,6.1679e+03,1.4805e+03,1.8407e+03,7.2510e+03,4.7647e+03,1.5205e+03,1.6806e+03,2.1209e+03
2021-01-06 13:15:00 UTC,1.7203e+03,6.8010e+02,4.6422e+03,6.0007e+02,4.8005e+02,8.4015e+02,5.6006e+02,8.8016e+02,3.3612e+03,2.2410e+03,1.9608e+03,2.2811e+03,5.0453e+03,2.2410e+03,1.5205e+03,1.6806e+03,5.4862e+03,1.4805e+03,2.2811e+03,2.7215e+03,2.1209e+03
2021-01-06 13:30:00 UTC,3.2015e+03,6.8010e+02,3.0010e+03,5.2006e+02,5.2006e+02,8.4015e+02,4.8005e+02,6.0007e+02,5.4432e+03,2.3211e+03,6.2882e+03,4.2438e+03,2.5213e+03,1.2003e+03,5.8872e+03,3.6428e+03,2.2806e+03,1.4404e+03,5.6066e+03,1.4805e+03,2.7616e+03
2021-01-06 13:45:00 UTC,2.6809e+03,6.8010e+02,2.0409e+03,7.2011e+02,5.6007e+02,9.6019e+02,5.6007e+02,6.4009e+02,1.9206e+03,2.2410e+03,6.4086e+03,4.7647e+03,2.8016e+03,2.1209e+03,1.7606e+03,4.5243e+03,6.3250e+03,1.4805e+03,2.1610e+03,1.4805e+03,2.2811e+03
2021-01-06 14:00:00 UTC,1.0401e+03,6.8010e+02,2.8417e+03,6.8010e+02,9.6019e+02,7.6012e+02,7.6012e+02,6.0007e+02,2.0008e+03,2.2410e+03,6.1278e+03,4.0835e+03,5.0453e+03,2.7208e+03,1.6005e+03,1.7606e+03,5.5239e+03,3.0820e+03,2.2010e+03,1.8007e+03,3.0019e+03
2021-01-06 14:15:00 UTC,2.8002e+02,6.8010e+02,2.0409e+03,6.8010e+02,1.0002e+03,1.0802e+03,9.6019e+02,5.2006e+02,1.5205e+03,7.0103e+03,8.2141e+03,3.7229e+03,2.8016e+03,6.3247e+03,1.3604e+03,1.4404e+03,7.3657e+03,1.6005e+03,3.2021e+03,5.1656e+03,4.8850e+03
2021-01-06 14:30:00 UTC,4.8005e+02,5.2006e+02,2.6414e+03,6.0007e+02,9.6019e+02,8.8016e+02,9.2018e+02,6.4009e+02,1.1203e+03,7.6522e+03,1.8407e+03,2.4012e+03,3.8431e+03,5.7640e+03,2.1209e+03,1.0802e+03,6.6448e+03,1.5205e+03,5.4462e+03,3.4825e+03,2.0409e+03
2021-01-06 14:45:00 UTC,5.6007e+02,5.6007e+02,6.4888e+03,6.8010e+02,7.2011e+02,1.0402e+03,7.6012e+02,4.8005e+02,1.5605e+03,1.0182e+04,1.4404e+03,7.9733e+03,9.2981e+03,8.0067e+03,1.8807e+03,4.1236e+03,2.2410e+03,5.4462e+03,7.0905e+03,1.8407e+03,2.2811e+03
2021-01-06 15:00:00 UTC,5.2006e+02,6.4009e+02,5.9273e+03,7.2011e+02,1.0802e+03,7.6012e+02,8.0013e+02,4.4004e+02,1.6806e+03,9.9407e+03,3.2422e+03,9.6997e+03,3.3223e+03,7.8465e+03,1.6806e+03,1.2003e+03,1.8807e+03,1.7206e+03,6.7696e+03,2.0809e+03,2.8417e+03
2021-01-06 15:15:00 UTC,5.6007e+02,8.8016e+02,6.1680e+03,8.4015e+02,1.0802e+03,9.2018e+02,1.0002e+03,6.0008e+02,1.6005e+03,6.7696e+03,4.3640e+03,7.1307e+03,2.7616e+03,2.6410e+03,5.4863e+03,1.8007e+03,1.8407e+03,1.4404e+03,7.3313e+03,1.5605e+03,3.6428e+03
